pokemon,number_of_battles,Raw count,Teammates_Mr. Mime-Galar,Teammates_Buneary,Teammates_Eevee,Teammates_Drampa,Teammates_Torracat,Teammates_Poliwrath,Teammates_Emolga,Teammates_Butterfree,Teammates_Tornadus,Teammates_Wobbuffet,Teammates_Cresselia,Teammates_Tangela,Teammates_Absol,Teammates_Sceptile,Teammates_Linoone,Teammates_Landorus-Therian,Teammates_Lapras,Teammates_Krookodile,Teammates_Mawile,Teammates_Zygarde-10%,Teammates_Eiscue,Teammates_Frosmoth,Teammates_Silvally-Water,Teammates_Mantyke,Teammates_Lurantis,Teammates_Aggron,Teammates_Slowbro,Teammates_Celebi,Teammates_Omastar,Teammates_Walrein,Teammates_Carkol,Teammates_Heliolisk,Teammates_Silvally-Flying,Teammates_Grapploct,Teammates_Durant,Teammates_Tapu Bulu,Teammates_Swirlix,Teammates_Araquanid,Teammates_Sandshrew-Alola,Teammates_Piloswine,Teammates_Rotom,Teammates_Crawdaunt,Teammates_Crobat,Teammates_Noivern,Teammates_Celesteela,Teammates_Gothitelle,Teammates_Exploud,Teammates_Urshifu-Rapid-Strike,Teammates_Seismitoad,Teammates_Bewear,Teammates_Zamazenta-Crowned,Teammates_Silvally-Ghost,Teammates_Minccino,Teammates_Alakazam,Teammates_Dragalge,Teammates_Carbink,Teammates_Darmanitan,Teammates_Turtonator,Teammates_Reuniclus,Teammates_Druddigon,Teammates_Tapu Koko,Teammates_Weezing-Galar,Teammates_Greedent,Teammates_Drifblim,Teammates_Rotom-Mow,Teammates_Sandslash-Alola,Teammates_Torkoal,Teammates_Gloom,Teammates_Regigigas,Teammates_Tentacruel,Teammates_Lickilicky,Teammates_Tapu Fini,Teammates_Necrozma,Teammates_Dartrix,Teammates_Goodra,Teammates_Vespiquen,Teammates_Unfezant,Teammates_Rillaboom,Teammates_Lycanroc-Midnight,Teammates_Gourgeist,Teammates_Copperajah,Teammates_Aegislash,Teammates_Stonjourner,Teammates_Trevenant,Teammates_Octillery,Teammates_Pumpkaboo,Teammates_Pikachu,Teammates_Zoroark,Teammates_Jynx,Teammates_Galvantula,Teammates_Hitmonchan,Teammates_Clefable,Teammates_Sigilyph,Teammates_Toxapex,Teammates_Latios,Teammates_Claydol,Teammates_Sudowoodo,Teammates_Hatterene,Teammates_Starmie,Teammates_Tangrowth,Teammates_Lycanroc-Dusk,Teammates_Ninetales,Teammates_Azumarill,Teammates_Runerigus,Teammates_Jirachi,Teammates_Mareanie,Teammates_Hydreigon,Teammates_Golisopod,Teammates_Glastrier,Teammates_Carracosta,Teammates_Gallade,Teammates_Exeggutor-Alola,Teammates_Thievul,Teammates_Latias,Teammates_Weezing,Teammates_Swoobat,Teammates_Spiritomb,Teammates_Liepard,Teammates_Snorlax,Teammates_Kangaskhan,Teammates_Aron,Teammates_Machamp,Teammates_Xurkitree,Teammates_Exeggutor,Teammates_Boltund,Teammates_Silvally-Rock,Teammates_Cursola,Teammates_Grovyle,Teammates_Persian-Alola,Teammates_Ditto,Teammates_Dottler,Teammates_Sharpedo,Teammates_Diancie,Teammates_Mesprit,Teammates_Bisharp,Teammates_Toxtricity,Teammates_Kyurem,Teammates_Sirfetch'd,Teammates_Nidoqueen,Teammates_Altaria,Teammates_Togekiss,Teammates_Qwilfish,Teammates_Oranguru,Teammates_Venusaur,Teammates_Blastoise,Teammates_Klefki,Teammates_Silvally-Steel,Teammates_Dracozolt,Teammates_Boldore,Teammates_Marshtomp,Teammates_Throh,Teammates_Wartortle,Teammates_Wigglytuff,Teammates_Inteleon,Teammates_Magikarp,Teammates_Dusknoir,Teammates_Basculin,Teammates_Kabutops,Teammates_Venipede,Teammates_Sylveon,Teammates_Steelix,Teammates_Darumaka-Galar,Teammates_Togedemaru,Teammates_Dedenne,Teammates_Regieleki,Teammates_Type: Null,Teammates_Blacephalon,Teammates_Shiinotic,Teammates_Scyther,Teammates_Silvally-Fairy,Teammates_Articuno,Teammates_Togetic,Teammates_Palossand,Teammates_Quagsire,Teammates_Gyarados,Teammates_Metapod,Teammates_Heatran,Teammates_Meowstic,Teammates_Ivysaur,Teammates_Lycanroc,Teammates_Slowking,Teammates_Lopunny,Teammates_Charjabug,Teammates_Vanilluxe,Teammates_Braviary,Teammates_Hawlucha,Teammates_Comfey,Teammates_Grimmsnarl,Teammates_Rotom-Frost,Teammates_Golbat,Teammates_Gengar,Teammates_Bouffalant,Teammates_Primarina,Teammates_Stunfisk-Galar,Teammates_Rotom-Fan,Teammates_Crustle,Teammates_Alcremie,Teammates_Grookey,Teammates_Gigalith,Teammates_Keldeo,Teammates_Manectric,Teammates_Registeel,Teammates_Xatu,Teammates_Nihilego,Teammates_Brionne,Teammates_Silvally,Teammates_Shuckle,Teammates_Orbeetle,Teammates_Seaking,Teammates_Clawitzer,Teammates_Rotom-Heat,Teammates_Malamar,Teammates_Dugtrio-Alola,Teammates_Entei,Teammates_Beheeyem,Teammates_Dunsparce,Teammates_Dusclops,Teammates_Tsareena,Teammates_Drednaw,Teammates_Mandibuzz,Teammates_Volcarona,Teammates_Raichu-Alola,Teammates_Swampert,Teammates_Corsola,Teammates_Stoutland,Teammates_Uxie,Teammates_Regirock,Teammates_Hitmonlee,Teammates_Mimikyu,Teammates_Duraludon,Teammates_Raichu,Teammates_Blaziken,Teammates_Rhydon,Teammates_Heatmor,Teammates_Farfetch'd,Teammates_Slurpuff,Teammates_Ferrothorn,Teammates_Eldegoss,Teammates_Zapdos-Galar,Teammates_Milotic,Teammates_Aerodactyl,Teammates_Marowak-Alola,Teammates_Stakataka,Teammates_Dhelmise,Teammates_Mr. Rime,Teammates_Aurorus,Teammates_Mantine,Teammates_Regidrago,Teammates_Doublade,Teammates_Leafeon,Teammates_Corphish,Teammates_Arcanine,Teammates_Noctowl,Teammates_Cofagrigus,Teammates_Sandslash,Teammates_Magnezone,Teammates_Rhyperior,Teammates_Pinsir,Teammates_Incineroar,Teammates_Pangoro,Teammates_Guzzlord,Teammates_Mudsdale,Teammates_Tauros,Teammates_Raikou,Teammates_Porygon2,Teammates_Mamoswine,Teammates_Chansey,Teammates_Cosmoem,Teammates_Morpeko,Teammates_Slowbro-Galar,Teammates_Politoed,Teammates_Croagunk,Teammates_Buzzwole,Teammates_Relicanth,Teammates_Decidueye,Teammates_Raboot,Teammates_Cramorant,Teammates_Amoonguss,Teammates_Jolteon,Teammates_Meowth-Alola,Teammates_Flapple,Teammates_Golduck,Teammates_Rotom-Wash,Teammates_Sandile,Teammates_Umbreon,Teammates_Heracross,Teammates_Toxicroak,Teammates_Tapu Lele,Teammates_Rapidash-Galar,Teammates_Silvally-Poison,Teammates_Vaporeon,Teammates_Virizion,Teammates_Froslass,Teammates_Smoochum,Teammates_Klinklang,Teammates_Dragapult,Teammates_Terrakion,Teammates_Dubwool,Teammates_Conkeldurr,Teammates_Weavile,Teammates_Porygon,Teammates_Audino,Teammates_Drapion,Teammates_empty,Teammates_Excadrill,Teammates_Maractus,Teammates_Gurdurr,Teammates_Arctovish,Teammates_Sawk,Teammates_Zeraora,Teammates_Thundurus,Teammates_Corviknight,Teammates_Sableye,Teammates_Dugtrio,Teammates_Golurk,Teammates_Volcanion,Teammates_Scizor,Teammates_Persian,Teammates_Nidoking,Teammates_Zapdos,Teammates_Ninjask,Teammates_Cobalion,Teammates_Tyranitar,Teammates_Moltres,Teammates_Tornadus-Therian,Teammates_Charizard,Teammates_Blipbug,Teammates_Salazzle,Teammates_Magmortar,Teammates_Abomasnow,Teammates_Luxray,Teammates_Jellicent,Teammates_Mienshao,Teammates_Ninetales-Alola,Teammates_Flygon,Teammates_Escavalier,Teammates_Sandaconda,Teammates_Corvisquire,Teammates_Kartana,Teammates_Zigzagoon,Teammates_Vileplume,Teammates_Clefairy,Teammates_Magneton,Teammates_Slowking-Galar,Teammates_Azelf,Teammates_Skarmory,Teammates_Archeops,Teammates_Bronzong,Teammates_Barraskewda,Teammates_Cottonee,Teammates_Diggersby,Teammates_Articuno-Galar,Teammates_Garchomp,Teammates_Pincurchin,Teammates_Appletun,Teammates_Kommo-o,Teammates_Cinccino,Teammates_Scrafty,Teammates_Lilligant,Teammates_Vikavolt,Teammates_Magmar,Teammates_Indeedee,Teammates_Lucario,Teammates_Feebas,Teammates_Scolipede,Teammates_Pyukumuku,Teammates_Victini,Teammates_Shelmet,Teammates_Moltres-Galar,Teammates_Ludicolo,Teammates_Cloyster,Teammates_Obstagoon,Teammates_Salamence,Teammates_Arctozolt,Teammates_Falinks,Teammates_Dragonite,Teammates_Haxorus,Teammates_Garbodor,Teammates_Marowak,Teammates_Glaceon,Teammates_Melmetal,Teammates_Lickitung,Teammates_Coalossal,Teammates_Mew,Teammates_Hippowdon,Teammates_Centiskorch,Teammates_Bellossom,Teammates_Perrserker,Teammates_Blissey,Teammates_Metagross,Teammates_Lanturn,Teammates_Silvally-Fire,Teammates_Thwackey,Teammates_Meowth,Teammates_Pelipper,Teammates_Avalugg,Teammates_Talonflame,Teammates_Mr. Mime,Teammates_Barbaracle,Teammates_Wailord,Teammates_Chandelure,Teammates_Ribombee,Teammates_Tyrantrum,Teammates_Gardevoir,Teammates_Stunfisk,Teammates_Aromatisse,Teammates_Polteageist,Teammates_Cradily,Teammates_Kingler,Teammates_Roserade,Teammates_Sinistea,Teammates_Rapidash,Teammates_Electivire,Teammates_Suicune,Teammates_Seadra,Teammates_Wooloo,Teammates_Gastrodon,Teammates_Thundurus-Therian,Teammates_Silvally-Ground,Teammates_Passimian,Teammates_Indeedee-F,Teammates_Miltank,Teammates_Accelgor,Teammates_Gourgeist-Super,Teammates_Shiftry,Teammates_Cryogonal,Teammates_Beartic,Teammates_Corsola-Galar,Teammates_Rhyhorn,Teammates_Torchic,Teammates_Regice,Teammates_Armaldo,Teammates_Espeon,Teammates_Zarude,Teammates_Shedinja,Teammates_Wishiwashi,Teammates_Sneasel,Teammates_Hitmontop,Teammates_Whimsicott,Teammates_Kingdra,Teammates_Duosion,Teammates_Magnemite,Teammates_Rufflet,Teammates_Skuntank,Teammates_Whirlipede,Teammates_Archen,Teammates_Remoraid,Teammates_Cherrim,Teammates_Hakamo-o,Teammates_Zweilous,Teammates_Cutiefly,Teammates_Salandit,Teammates_Solrock,Teammates_Electabuzz,Teammates_Treecko,Teammates_Scraggy,Teammates_Fletchling,Teammates_Bunnelby,Teammates_Cherubi,Teammates_Glalie,Teammates_Poipole,Teammates_Gourgeist-Small,Teammates_Budew,Teammates_Jigglypuff,Teammates_Spheal,Teammates_Whiscash,Teammates_Hattrem,Teammates_Silvally-Electric,Teammates_Silvally-Grass,Teammates_Riolu,Teammates_Silvally-Bug,Teammates_Porygon-Z,Teammates_Swinub,Teammates_Musharna,Teammates_Farfetch'd-Galar,Teammates_Gossifleur,Teammates_Koffing,Teammates_Hippopotas,Teammates_Roselia,Teammates_Trubbish,Teammates_Kubfu,Teammates_Stufful,Teammates_Meltan,Teammates_Gible,Teammates_Gastly,Teammates_Tranquill,Teammates_Solosis,Teammates_Silvally-Dark,Teammates_Bronzor,Teammates_Flareon,Teammates_Delibird,Teammates_Rockruff,Teammates_Trapinch,Teammates_Arrokuda,Teammates_Steenee,Teammates_Dreepy,Teammates_Yamask-Galar,Teammates_Sliggoo,Teammates_Onix,Teammates_Wynaut,Teammates_Dragonair,Teammates_Vullaby,Teammates_Gourgeist-Large,Teammates_Gabite,Teammates_Calyrex,Teammates_Palpitoad,Teammates_Joltik,Teammates_Linoone-Galar,Teammates_Haunter,Teammates_Machoke,Teammates_Lunatone,Teammates_Nuzleaf,Teammates_Psyduck,Teammates_Kadabra,Teammates_Kirlia,Teammates_Nidorino,Teammates_Togepi,Teammates_Baltoy,Teammates_Chinchou,Teammates_Silvally-Psychic,Teammates_Lampent,Teammates_Bonsly,Teammates_Stunky,Teammates_Skwovet,Teammates_Zorua,Teammates_Squirtle,Teammates_Klang,Teammates_Wooper,Teammates_Vanillish,Teammates_Larvesta,Teammates_Wingull,Teammates_Pidove,Teammates_Slowpoke,Teammates_Mudkip,Teammates_Luxio,Teammates_Marill,Teammates_Bulbasaur,Teammates_Pawniard,Teammates_Vulpix,Teammates_Phantump,Teammates_Sandshrew,Teammates_Larvitar,Teammates_Pichu,Teammates_Shellder,Teammates_Drizzile,Teammates_Dratini,Teammates_Shellos,Teammates_Morgrem,Teammates_Shelgon,Teammates_Slowpoke-Galar,Teammates_Ponyta-Galar,Teammates_Spritzee,Teammates_Dwebble,Teammates_Charmander,Teammates_Morelull,Teammates_Petilil,Teammates_Oddish,Teammates_Diglett,Teammates_Silvally-Dragon,Teammates_Yamask,Teammates_Silvally-Ice,Teammates_Darumaka,Teammates_Combee,Teammates_Amaura,Teammates_Silvally-Fighting,Teammates_Exeggcute,Teammates_Lairon,Teammates_Krabby,Teammates_Natu,Teammates_Munchlax,Teammates_Cubone,Teammates_Ferroseed,Teammates_Roggenrola,Teammates_Sealeo,Teammates_Abra,Teammates_Pumpkaboo-Super,Teammates_Tyrunt,Teammates_Skrelp,Teammates_Diglett-Alola,Teammates_Litten,Teammates_Charmeleon,Teammates_Nickit,Teammates_Fraxure,Teammates_Helioptile,Teammates_Tirtouga,Teammates_Espurr,Teammates_Barboach,Teammates_Wailmer,Teammates_Carvanha,Teammates_Poliwhirl,Teammates_Bagon,Teammates_Sandygast,Teammates_Sobble,Teammates_Lombre,Teammates_Chewtle,Teammates_Omanyte,Teammates_Snom,Teammates_Karrablast,Teammates_Growlithe,Teammates_Krokorok,Teammates_Scorbunny,Teammates_Applin,Teammates_Mime Jr.,Teammates_Goldeen,Teammates_Whismur,Teammates_Meowth-Galar,Teammates_Axew,Teammates_Ponyta,Teammates_Impidimp,Teammates_Lotad,Teammates_Snover,Teammates_Loudred,Teammates_Vibrava,Teammates_Caterpie,Teammates_Deino,Teammates_Vulpix-Alola,Teammates_Bounsweet,Teammates_Igglybuff,Teammates_Hoothoot,Teammates_Timburr,Teammates_Zubat,Teammates_Shinx,Teammates_Clobbopus,Teammates_Pupitar,Teammates_Cleffa,Teammates_Staryu,Teammates_Purrloin,Teammates_Horsea,Teammates_Beldum,Teammates_Kabuto,Teammates_Rowlet,Teammates_Combusken,Teammates_Fletchinder,Teammates_Cubchoo,Teammates_Ralts,Teammates_Magby,Teammates_Inkay,Teammates_Drifloon,Teammates_Nincada,Teammates_Metang,Teammates_Yamper,Teammates_Wimpod,Teammates_Elekid,Teammates_Bergmite,Teammates_Elgyem,Teammates_Electrike,Teammates_Woobat,Teammates_Dewpider,Teammates_Munna,Teammates_Happiny,Teammates_Fomantis,Teammates_Golett,Teammates_Machop,Teammates_Duskull,Teammates_Frillish,Teammates_Goomy,Teammates_Poliwag,Teammates_Herdier,Teammates_Mudbray,Teammates_Zigzagoon-Galar,Teammates_Seedot,Teammates_Gothorita,Teammates_Drakloak,Teammates_NidoranM,Teammates_Foongus,Teammates_Litwick,Teammates_Snorunt,Teammates_Nidorina,Teammates_Grubbin,Teammates_Skorupi,Teammates_Cufant,Teammates_Tentacool,Teammates_Silicobra,Teammates_Popplio,Teammates_Pancham,Teammates_Anorith,Teammates_Drilbur,Teammates_Noibat,Teammates_Honedge,Teammates_Rookidee,Teammates_NidoranF,Teammates_Cosmog,Teammates_Sizzlipede,Teammates_Mienfoo,Teammates_Vanillite,Teammates_Azurill,Teammates_Rolycoly,Teammates_Hatenna,Teammates_Clauncher,Teammates_Lileep,Teammates_Tyrogue,Teammates_Toxel,Teammates_Milcery,Teammates_Klink,Teammates_Jangmo-o,Teammates_Gothita,Teammates_Pumpkaboo-Large,Teammates_Binacle,Teammates_Tympole,Teammates_Pumpkaboo-Small,Teammates_Lillipup,Teammates_Swablu
Porygon-Z,1398223,17964,0.0,0.0,0.0,0.0002076472,0.0,1.43121e-05,9.979e-07,0.0093563285,0.0,2.294e-07,0.0284463785,0.0003036757,0.0181201599,6.9905e-06,0.0003836279,0.4169209839,1.2182e-06,0.0682605968,0.0,0.0,3.095e-07,0.0,0.0,0.0,1.54933e-05,0.0003769664,0.9769711726,0.001989393,0.0,9.8e-09,0.0,0.0001166595,0.0,0.0,0.1283049108,0.0001117383,0.0006986085,0.0010841648,8.7234e-05,0.0450685224,1.76998e-05,0.1348723689,0.0085547443,4.22e-07,0.0522902245,0.0,0.0013576513,3.0391394675,0.0007019105,9.13799e-05,0.0037872954,0.0,0.0,0.0815008452,0.0,3.0461e-06,0.0470571017,1.3738e-05,0.0002263999,0.0115174013,0.0091611826,0.0293886718,0.0,1.5909e-06,0.0,0.0010823551,4.033e-07,0.0,0.0,0.135279083,1.37411e-05,0.1368682825,0.0682878242,0.0,0.0002843713,0.0,5.14e-08,0.116301584,0.0,0.0,0.0,0.1055430622,0.0,0.0037350832,0.0,0.0,0.0,2.1183e-06,0.0,0.0052837959,3.5983e-06,0.0221118877,0.0,0.0603612059,0.1497739894,6.09572e-05,3.03042e-05,0.024799852,0.0144258661,0.1533386609,0.0093652854,3.201e-07,0.1975998304,0.0028546793,0.0184507347,0.0,0.0426602317,0.0007544785,0.1117408433,0.0,0.0007466307,1.5909e-06,2.09291e-05,1.87096e-05,0.0,0.000386233,0.0,1.16564e-05,0.0259189603,0.0074125994,0.0,3.81e-08,4.84802e-05,1.1701e-05,1.58e-08,8.81475e-05,0.0,0.0,1.5909e-06,0.0049703895,0.0,5e-10,1.2237e-06,0.0,0.1158751315,0.0018214049,0.0128607576,0.0,0.0,0.0,0.0058059587,0.0,0.0,0.000333119,0.0002468886,0.0026358857,0.0,0.0009211994,3.1337e-06,0.0,0.0,0.0,0.0006409911,0.000395909,3.1337e-06,6.00595e-05,0.0,0.0055480619,0.0,3.906e-07,0.0293424825,0.0,0.000591964,2.28946e-05,0.0550002502,3.201e-07,0.0088586802,0.0,2.38246e-05,2e-10,6.7733e-06,0.0,0.0,0.0005004024,0.0118818379,3.1042e-05,0.3832776474,3.47e-07,6.89e-08,8.2868e-05,0.0321270606,2.7204e-06,0.0,0.0017137791,0.0001262186,0.0069679647,5.14e-08,0.0690008981,0.0,0.0,0.0271985522,3.907e-07,4.83069e-05,0.0,0.0,2.484e-06,0.0,0.0,0.0154368607,0.0069084984,7.9e-09,0.0003303509,0.0093820055,0.0001510009,0.0,0.0,0.0069358611,0.000199397,1.21639e-05,0.0001014746,0.0161426354,0.0187881944,6.9e-09,0.0,0.0,4.32e-08,0.0005873579,1.16566e-05,0.000198267,0.2197877118,0.1371006948,0.0003653948,0.0862426676,0.0,5.936e-07,0.0,0.0,0.0006465438,0.0057653168,3.41699e-05,1.9836e-06,0.0187905706,2.1999e-06,0.0,0.0003807419,2.97563e-05,0.2242557992,1.1973e-06,0.0386129971,0.0066306784,0.0,0.0285523313,0.019128735,0.0154366418,0.0167675845,0.0,5.47841e-05,0.0076801997,0.0017887724,9.9e-09,3.1337e-06,0.0057353039,0.0001061853,0.0004631335,0.0002669199,0.0291735029,0.0030575968,1.47346e-05,0.0005834102,5e-10,8.7234e-05,0.0003653948,0.025922179,7.6717e-06,0.0025888003,2.1603045301,0.0410850344,0.0,0.0030541195,0.0007401145,0.0,0.0,0.0327394321,0.0,9.39429e-05,0.0,1.28e-08,0.0011906767,4.58693e-05,2.1999e-06,4.17732e-05,4.7e-09,0.0634263595,0.0,0.0043906908,0.0263307485,0.0041067641,0.0298196355,0.0,0.0,0.0063023765,0.0,1.5004e-06,0.0,0.0,0.0696249244,0.0011717913,0.0074125992,0.0002148145,0.0134219634,0.0,9e-10,9.9e-09,0.0,0.7078084234,0.0,0.0,0.1314381042,0.0072445763,0.2485948334,9e-08,2.2569586168,0.0254871221,0.0,3.346e-07,0.0065272422,0.0935227193,0.0,0.0063669384,0.0519942888,0.0,3.3957e-06,0.0797200205,0.0013797792,0.047001529,0.0009116894,0.0,0.0101754766,0.000198285,4.9e-09,1.54933e-05,1.628e-07,0.0032809905,0.0233399578,9.26136e-05,3.5e-09,1.107e-07,6.4641e-06,0.022794632,0.0,9.979e-07,4.885e-06,0.0,2.9947075222,0.0049731514,0.0128642832,0.0003449631,1.267e-07,1.4173e-06,0.0,0.0010821815,1.47432e-05,0.0863574384,2.6382e-06,0.0178338319,0.0916388266,0.0009792225,4.6e-09,0.0,0.0065270058,0.0002451113,0.0080029912,0.0082006302,0.0,0.1038018205,1.1973e-06,0.0456836446,1.148e-07,0.0020581412,1.2697e-06,0.0302782252,0.0088539449,0.0357972851,0.0047901309,2.13197e-05,3.0364655581,0.1324352042,0.0,0.0,0.0,0.2492577486,0.0003447246,0.0,0.0117994538,0.0001542908,4.246e-07,3.202e-07,0.0003507647,0.0191900578,0.0008705359,3.622e-07,8.91e-07,0.0,0.0003807419,0.0818198341,4.88e-08,0.0001986377,0.0003448254,1.2237e-06,1.24e-08,0.033821268,0.0062253211,2.31367e-05,0.0007776824,0.0,3.76964e-05,0.0017219898,0.0,0.0003769674,0.0047901455,0.0,9.003e-07,0.0065871755,0.0007384017,0.0,0.0,0.0079666066,0.0228593205,0.0,3.0461e-06,0.0162583453,0.0162633989,0.1011371755,0.0,0.0,0.0002827471,0.0,0.0076334222,2.1999e-06,0.0,9.003e-07,8.73795e-05,0.009118571,0.0334430746,2.04616e-05,0.0,0.0,0.0003946004,0.0009810552,0.0010448147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
