pokemon,number_of_battles,Raw count,Teammates_Mr. Mime-Galar,Teammates_Eevee,Teammates_Torracat,Teammates_Poliwrath,Teammates_Emolga,Teammates_Butterfree,Teammates_Tornadus,Teammates_Wobbuffet,Teammates_Cresselia,Teammates_Tangela,Teammates_Absol,Teammates_Magnemite,Teammates_Sceptile,Teammates_Linoone,Teammates_Landorus-Therian,Teammates_Lapras,Teammates_Krookodile,Teammates_Mawile,Teammates_Gothorita,Teammates_Eiscue,Teammates_Frosmoth,Teammates_Silvally-Water,Teammates_Mantyke,Teammates_Psyduck,Teammates_Lurantis,Teammates_Aggron,Teammates_Slowbro,Teammates_Celebi,Teammates_Omastar,Teammates_Walrein,Teammates_Heliolisk,Teammates_Silvally-Flying,Teammates_Durant,Teammates_Tapu Bulu,Teammates_Swirlix,Teammates_Araquanid,Teammates_Piloswine,Teammates_Rotom,Teammates_Crawdaunt,Teammates_Crobat,Teammates_Noivern,Teammates_Celesteela,Teammates_Skuntank,Teammates_Gothitelle,Teammates_Squirtle,Teammates_Exploud,Teammates_Urshifu-Rapid-Strike,Teammates_Seismitoad,Teammates_Bewear,Teammates_Rillaboom,Teammates_Wooper,Teammates_Alakazam,Teammates_Dragalge,Teammates_Carbink,Teammates_Darmanitan,Teammates_Turtonator,Teammates_Reuniclus,Teammates_Druddigon,Teammates_Tapu Koko,Teammates_Rhydon,Teammates_Greedent,Teammates_Drifblim,Teammates_Goldeen,Teammates_Rotom-Mow,Teammates_Sandslash-Alola,Teammates_Kirlia,Teammates_Torkoal,Teammates_Gloom,Teammates_Regigigas,Teammates_Regice,Teammates_Lickilicky,Teammates_Tapu Fini,Teammates_Necrozma,Teammates_Goodra,Teammates_Vespiquen,Teammates_Unfezant,Teammates_Silvally-Ghost,Teammates_Lycanroc-Midnight,Teammates_Copperajah,Teammates_Aegislash,Teammates_Stonjourner,Teammates_Trevenant,Teammates_Sealeo,Teammates_Octillery,Teammates_Pikachu,Teammates_Zoroark,Teammates_Jynx,Teammates_Galvantula,Teammates_Hitmonchan,Teammates_Clefable,Teammates_Sigilyph,Teammates_Toxapex,Teammates_Latios,Teammates_Claydol,Teammates_Sudowoodo,Teammates_Hatterene,Teammates_Starmie,Teammates_Tangrowth,Teammates_Lycanroc-Dusk,Teammates_Ninetales,Teammates_Azumarill,Teammates_Runerigus,Teammates_Glalie,Teammates_Mudbray,Teammates_Jirachi,Teammates_Hydreigon,Teammates_Golisopod,Teammates_Glastrier,Teammates_Carracosta,Teammates_Gallade,Teammates_Thievul,Teammates_Latias,Teammates_Weezing,Teammates_Swoobat,Teammates_Spiritomb,Teammates_Liepard,Teammates_Wailord,Teammates_Snorlax,Teammates_Purrloin,Teammates_Aron,Teammates_Machamp,Teammates_Xurkitree,Teammates_Exeggutor,Teammates_Boltund,Teammates_Silvally-Rock,Teammates_Cursola,Teammates_Cobalion,Teammates_Persian-Alola,Teammates_Budew,Teammates_Ditto,Teammates_Dottler,Teammates_Sharpedo,Teammates_Diancie,Teammates_Mesprit,Teammates_Bisharp,Teammates_Toxtricity,Teammates_Kyurem,Teammates_Sirfetch'd,Teammates_Nidoqueen,Teammates_Altaria,Teammates_Togekiss,Teammates_Qwilfish,Teammates_Oranguru,Teammates_Venusaur,Teammates_Blastoise,Teammates_Klefki,Teammates_Bulbasaur,Teammates_Jigglypuff,Teammates_Dracozolt,Teammates_Throh,Teammates_Wartortle,Teammates_Ferroseed,Teammates_Inteleon,Teammates_Seedot,Teammates_Dusknoir,Teammates_Basculin,Teammates_Kabutops,Teammates_Sylveon,Teammates_Gardevoir,Teammates_Steelix,Teammates_Togedemaru,Teammates_Dedenne,Teammates_Type: Null,Teammates_Blacephalon,Teammates_Shiinotic,Teammates_Scyther,Teammates_Silvally-Fairy,Teammates_Articuno,Teammates_Togetic,Teammates_Palossand,Teammates_Quagsire,Teammates_Gyarados,Teammates_Stunfisk,Teammates_Heatran,Teammates_Pangoro,Teammates_Regieleki,Teammates_Lycanroc,Teammates_Whiscash,Teammates_Vileplume,Teammates_Slowking,Teammates_Lopunny,Teammates_Charjabug,Teammates_Hawlucha,Teammates_Sandshrew,Teammates_Braviary,Teammates_Vanilluxe,Teammates_Comfey,Teammates_Grimmsnarl,Teammates_Rotom-Frost,Teammates_Gengar,Teammates_Primarina,Teammates_Gastrodon,Teammates_Stunfisk-Galar,Teammates_Rotom-Fan,Teammates_Crustle,Teammates_Weavile,Teammates_Grookey,Teammates_Gigalith,Teammates_Volcanion,Teammates_Manectric,Teammates_Registeel,Teammates_Xatu,Teammates_Nihilego,Teammates_Silvally,Teammates_Shuckle,Teammates_Orbeetle,Teammates_Silvally-Electric,Teammates_Clawitzer,Teammates_Rotom-Heat,Teammates_Malamar,Teammates_Dugtrio-Alola,Teammates_Entei,Teammates_Beheeyem,Teammates_Dunsparce,Teammates_Riolu,Teammates_Dusclops,Teammates_Tsareena,Teammates_Drednaw,Teammates_Mandibuzz,Teammates_Volcarona,Teammates_Raichu-Alola,Teammates_Roserade,Teammates_Stoutland,Teammates_Uxie,Teammates_Regirock,Teammates_Hitmonlee,Teammates_Mimikyu,Teammates_Duraludon,Teammates_Lampent,Teammates_Raichu,Teammates_Musharna,Teammates_Blaziken,Teammates_Weezing-Galar,Teammates_Heatmor,Teammates_Farfetch'd,Teammates_Slurpuff,Teammates_Ferrothorn,Teammates_Eldegoss,Teammates_Zapdos-Galar,Teammates_Milotic,Teammates_Aerodactyl,Teammates_Marowak-Alola,Teammates_Stakataka,Teammates_Dhelmise,Teammates_Mr. Rime,Teammates_Aurorus,Teammates_Mantine,Teammates_Regidrago,Teammates_Doublade,Teammates_Shellos,Teammates_Leafeon,Teammates_Corphish,Teammates_Arcanine,Teammates_Hippopotas,Teammates_Noctowl,Teammates_Cofagrigus,Teammates_Sandslash,Teammates_Magnezone,Teammates_Rhyperior,Teammates_Pinsir,Teammates_Incineroar,Teammates_Meowstic,Teammates_Mudsdale,Teammates_Kangaskhan,Teammates_Tauros,Teammates_Raikou,Teammates_Porygon2,Teammates_Mamoswine,Teammates_Chansey,Teammates_Cosmoem,Teammates_Articuno-Galar,Teammates_Morpeko,Teammates_Slowbro-Galar,Teammates_Politoed,Teammates_Buzzwole,Teammates_Relicanth,Teammates_Tyrogue,Teammates_Decidueye,Teammates_Raboot,Teammates_Cramorant,Teammates_Meltan,Teammates_Jolteon,Teammates_Flapple,Teammates_Golduck,Teammates_Rotom-Wash,Teammates_Umbreon,Teammates_Heracross,Teammates_Amoonguss,Teammates_Toxicroak,Teammates_Tapu Lele,Teammates_Rapidash-Galar,Teammates_Lileep,Teammates_Vaporeon,Teammates_Virizion,Teammates_Froslass,Teammates_Smoochum,Teammates_Klinklang,Teammates_Dragapult,Teammates_Terrakion,Teammates_Dubwool,Teammates_Conkeldurr,Teammates_Machoke,Teammates_Porygon,Teammates_Audino,Teammates_Drapion,Teammates_empty,Teammates_Excadrill,Teammates_Maractus,Teammates_Arctovish,Teammates_Sawk,Teammates_Zeraora,Teammates_Silvally-Dark,Teammates_Thundurus,Teammates_Corviknight,Teammates_Sableye,Teammates_Dugtrio,Teammates_Golurk,Teammates_Keldeo,Teammates_Scizor,Teammates_Persian,Teammates_Nidoking,Teammates_Zapdos,Teammates_Ninjask,Teammates_Charmander,Teammates_Tyranitar,Teammates_Karrablast,Teammates_Moltres,Teammates_Flareon,Teammates_Tornadus-Therian,Teammates_Fraxure,Teammates_Charizard,Teammates_Salazzle,Teammates_Magmortar,Teammates_Abomasnow,Teammates_Luxray,Teammates_Jellicent,Teammates_Mienshao,Teammates_Ninetales-Alola,Teammates_Flygon,Teammates_Escavalier,Teammates_Sandaconda,Teammates_Bouffalant,Teammates_Kartana,Teammates_Onix,Teammates_Magneton,Teammates_Slowking-Galar,Teammates_Azelf,Teammates_Skarmory,Teammates_Goomy,Teammates_Archeops,Teammates_Bronzong,Teammates_Barraskewda,Teammates_Alcremie,Teammates_Grapploct,Teammates_Diggersby,Teammates_Exeggutor-Alola,Teammates_Garchomp,Teammates_Pincurchin,Teammates_Appletun,Teammates_Kommo-o,Teammates_Cinccino,Teammates_Scrafty,Teammates_Lilligant,Teammates_Vikavolt,Teammates_Magmar,Teammates_Indeedee,Teammates_Lucario,Teammates_Feebas,Teammates_Scolipede,Teammates_Pyukumuku,Teammates_Victini,Teammates_Moltres-Galar,Teammates_Ludicolo,Teammates_Cloyster,Teammates_Obstagoon,Teammates_Salamence,Teammates_Arctozolt,Teammates_Drampa,Teammates_Dragonite,Teammates_Haxorus,Teammates_Garbodor,Teammates_Marowak,Teammates_Glaceon,Teammates_Melmetal,Teammates_Happiny,Teammates_Lickitung,Teammates_Coalossal,Teammates_Mew,Teammates_Silvally-Ice,Teammates_Hippowdon,Teammates_Centiskorch,Teammates_Bellossom,Teammates_Perrserker,Teammates_Blissey,Teammates_Metagross,Teammates_Calyrex,Teammates_Palpitoad,Teammates_Lanturn,Teammates_Silvally-Fire,Teammates_Meowth,Teammates_Pelipper,Teammates_Avalugg,Teammates_Talonflame,Teammates_Mr. Mime,Teammates_Barbaracle,Teammates_Pumpkaboo-Large,Teammates_Chandelure,Teammates_Ribombee,Teammates_Linoone-Galar,Teammates_Tyrantrum,Teammates_Haunter,Teammates_Combee,Teammates_Amaura,Teammates_Tranquill,Teammates_Aromatisse,Teammates_Polteageist,Teammates_Cradily,Teammates_Zigzagoon-Galar,Teammates_Kingler,Teammates_Swampert,Teammates_Sinistea,Teammates_Rapidash,Teammates_Lairon,Teammates_Electivire,Teammates_Suicune,Teammates_Seadra,Teammates_Wooloo,Teammates_Zygarde-10%,Teammates_Thundurus-Therian,Teammates_Silvally-Ground,Teammates_Passimian,Teammates_Falinks,Teammates_Munchlax,Teammates_Pupitar,Teammates_Indeedee-F,Teammates_Miltank,Teammates_Accelgor,Teammates_Shiftry,Teammates_Cryogonal,Teammates_Beartic,Teammates_Corsola-Galar,Teammates_Tentacruel,Teammates_Armaldo,Teammates_Espeon,Teammates_Zarude,Teammates_Wigglytuff,Teammates_Shedinja,Teammates_Wishiwashi,Teammates_Sneasel,Teammates_Hitmontop,Teammates_Whimsicott,Teammates_Kingdra,Teammates_Duosion,Teammates_Roggenrola,Teammates_Vulpix-Alola,Teammates_Zorua,Teammates_Whirlipede,Teammates_Remoraid,Teammates_Cherrim,Teammates_Zweilous,Teammates_Metang,Teammates_Dartrix,Teammates_Salandit,Teammates_Solrock,Teammates_Gourgeist-Small,Teammates_Electabuzz,Teammates_Gossifleur,Teammates_Fletchling,Teammates_Bunnelby,Teammates_Poipole,Teammates_Drakloak,Teammates_Silvally-Steel,Teammates_Abra,Teammates_Boldore,Teammates_Magikarp,Teammates_Vulpix,Teammates_Darumaka-Galar,Teammates_Corvisquire,Teammates_Spheal,Teammates_Golbat,Teammates_Seaking,Teammates_Silvally-Grass,Teammates_Porygon-Z,Teammates_Lombre,Teammates_Corsola,Teammates_Kadabra,Teammates_Bonsly,Teammates_Marshtomp,Teammates_Guzzlord,Teammates_Shelgon,Teammates_Cosmog,Teammates_Klang,Teammates_Cottonee,Teammates_Silvally-Poison,Teammates_Gastly,Teammates_Solosis,Teammates_Gurdurr,Teammates_Delibird,Teammates_Trapinch,Teammates_Steenee,Teammates_Sliggoo,Teammates_Zigzagoon,Teammates_Clefairy,Teammates_Oddish,Teammates_Dragonair,Teammates_Wailmer,Teammates_Shelmet,Teammates_Silvally-Dragon,Teammates_Thwackey,Teammates_Mienfoo,Teammates_Silvally-Fighting,Teammates_Lunatone,Teammates_Gourgeist-Super,Teammates_Tirtouga,Teammates_Carkol,Teammates_Vanillish,Teammates_Bergmite,Teammates_Mareanie,Teammates_Joltik,Teammates_Slowpoke,Teammates_Silvally-Psychic,Teammates_Bounsweet,Teammates_Kubfu,Teammates_Growlithe,Teammates_Litwick,Teammates_Krokorok,Teammates_Combusken,Teammates_Natu,Teammates_Drilbur,Teammates_Fletchinder,Teammates_Buneary,Teammates_Skrelp,Teammates_Wimpod,Teammates_Minccino,Teammates_Cutiefly,Teammates_Gourgeist,Teammates_Togepi,Teammates_Woobat,Teammates_Diglett,Teammates_Treecko,Teammates_Sandygast,Teammates_Jangmo-o,Teammates_Barboach,Teammates_Mudkip,Teammates_Meowth-Galar,Teammates_Ralts,Teammates_Metapod,Teammates_Hattrem,Teammates_Carvanha,Teammates_Elgyem,Teammates_Magby,Teammates_Brionne,Teammates_Silvally-Bug,Teammates_Swinub,Teammates_Farfetch'd-Galar,Teammates_Koffing,Teammates_Shellder,Teammates_Roselia,Teammates_Toxel,Teammates_Trubbish,Teammates_Hoothoot,Teammates_Omanyte,Teammates_Snom,Teammates_Pancham,Teammates_Bronzor,Teammates_Dwebble,Teammates_Grovyle,Teammates_Nincada,Teammates_Wynaut,Teammates_Charmeleon,Teammates_Gourgeist-Large,Teammates_Yamask,Teammates_Darumaka,Teammates_Exeggcute,Teammates_Nuzleaf,Teammates_Scorbunny,Teammates_Pumpkaboo-Super,Teammates_Torchic,Teammates_Espurr,Teammates_Venipede,Teammates_Ivysaur,Teammates_Axew,Teammates_Sobble,Teammates_Inkay,Teammates_Slowpoke-Galar,Teammates_Yamask-Galar,Teammates_Tyrunt,Teammates_Clobbopus,Teammates_Sandshrew-Alola,Teammates_Rolycoly,Teammates_Pumpkaboo,Teammates_Duskull,Teammates_Phantump,Teammates_Pichu,Teammates_Swablu,Teammates_Rockruff,Teammates_Poliwag,Teammates_Vanillite,Teammates_Elekid,Teammates_Marill,Teammates_Machop,Teammates_Gabite,Teammates_Litten,Teammates_Scraggy,Teammates_Croagunk,Teammates_Drifloon,Teammates_Larvesta,Teammates_Chinchou,Teammates_Frillish,Teammates_Skorupi,Teammates_Fomantis,Teammates_Hakamo-o,Teammates_Timburr,Teammates_Stunky,Teammates_Zubat,Teammates_Blipbug,Teammates_Snover,Teammates_Archen,Teammates_Petilil,Teammates_Dewpider,Teammates_Azurill,Teammates_Whismur,Teammates_Grubbin,Teammates_Pawniard,Teammates_Ponyta,Teammates_Poliwhirl,Teammates_Gible,Teammates_Kabuto,Teammates_Munna,Teammates_Rowlet,Teammates_Krabby,Teammates_Applin,Teammates_Staryu,Teammates_Stufful,Teammates_Golett,Teammates_Honedge,Teammates_Loudred,Teammates_Caterpie,Teammates_Popplio,Teammates_Mime Jr.,Teammates_Wingull,Teammates_Foongus,Teammates_Morgrem,Teammates_Noibat,Teammates_Meowth-Alola,Teammates_Spritzee,Teammates_Morelull,Teammates_Helioptile,Teammates_Dreepy,Teammates_Yamper,Teammates_Silicobra,Teammates_Skwovet,Teammates_Baltoy,Teammates_Shinx,Teammates_Rhyhorn,Teammates_Lotad,Teammates_Anorith,Teammates_Cherubi,Teammates_Cubone,Teammates_NidoranM,Teammates_Tentacool,Teammates_Snorunt,Teammates_Nidorino,Teammates_Pidove,Teammates_Dratini,Teammates_Igglybuff,Teammates_Ponyta-Galar,Teammates_Vullaby,Teammates_Nickit,Teammates_Lillipup,Teammates_Rufflet,Teammates_Cubchoo,Teammates_Larvitar,Teammates_Chewtle,Teammates_Pumpkaboo-Small,Teammates_Bagon,Teammates_Impidimp,Teammates_Milcery,Teammates_Drizzile,Teammates_Arrokuda,Teammates_Deino,Teammates_Cleffa,Teammates_Herdier,Teammates_Sandile,Teammates_Rookidee,Teammates_Beldum,Teammates_Vibrava,Teammates_Tympole,Teammates_Electrike,Teammates_Clauncher,Teammates_Klink,Teammates_Luxio,Teammates_Nidorina,Teammates_Cufant,Teammates_Hatenna,Teammates_Diglett-Alola,Teammates_Sizzlipede,Teammates_Horsea,Teammates_Binacle,Teammates_Gothita,Teammates_NidoranF
Porygon-Z,1345731,30661,0.0,6e-10,0.0,1.612e-07,2.77e-08,8.46149e-05,0.0,8.54e-08,0.0002252516,2.28874e-05,8e-10,0.0,0.0003508196,1.30695e-05,5.3292081166,5.2735e-06,0.0042619457,0.0,0.0,2.49e-08,0.00050361,0.0,0.0,0.0,0.0,0.0131928287,0.1457342715,0.0001001758,1.7407e-06,0.0,0.0071658755,0.0,0.000158015,0.1287519241,0.0,0.0649852514,0.0,0.0,0.0913822112,0.0211090901,0.0018781135,0.0164194938,0.0,0.0,0.0,2.914e-06,0.1147397448,0.0003316868,0.0134758244,0.1102805006,1e-10,0.003623453,1.34e-08,0.0,0.1692269469,0.0,0.0002869977,0.3808306748,0.0444034351,0.0,0.0,0.0215365333,0.0,0.0,9.18e-08,0.0,0.0010038918,0.0,2.914e-06,0.0,0.0041532852,1.9320741414,2.96016e-05,0.0004964394,0.0,2.363e-07,0.0,0.0,0.0028506779,0.0764249801,0.0,0.0,0.0,0.0,0.0002658851,0.0901162671,0.0,0.0676233975,7.7498e-06,0.2944249524,0.0110244731,0.1292762166,0.004994461,0.003794203,0.0,0.034568025,0.0776722156,0.1147289998,1.9067e-06,1.7e-09,0.138223731,0.0014596236,0.0,0.0,2.078967463,0.0031397312,0.000133262,3.0323e-06,0.0019714154,0.0002457183,0.0,0.0103452453,2.398e-07,5.653e-07,0.0030227745,2.363e-07,0.0005839534,0.0287340034,4.31e-08,4.24e-08,0.0129024058,0.0060551479,8.5897e-06,0.0,0.0649389524,8e-10,3.55156e-05,3e-10,0.0,0.0232336675,0.0,0.0018416745,4.353e-07,8.06404e-05,0.0941654937,0.0836911178,1.922037225,0.0019716887,2.398e-07,1.7789e-05,0.0243282193,0.0,6.84e-08,0.07541239,0.0101642692,0.0130970531,0.0,0.0,0.0021881388,0.0,0.0,0.0,0.0024537661,0.0,0.0002460999,0.0,0.0032499981,0.0055486327,0.0069908536,0.0027008217,0.0039294156,6.1333e-06,0.0,0.2083187868,0.0,0.0025256301,0.0097873002,3.422e-07,0.0,0.063896409,0.0004991465,0.3855132946,0.0,0.6217518686,1.603e-07,0.1174796917,1.34e-08,0.0,3.8878e-05,0.9634604014,3.116e-07,9.8e-08,0.0410338624,1e-10,0.0147013422,4.47931e-05,0.0348725989,0.0007265467,0.0,2.3469287615,0.0008724446,0.0093810662,0.0,2.178e-07,0.0,0.0836758144,4.31e-08,2.532e-07,0.0200112078,0.0,0.0046176339,0.0180153986,0.0273722212,6.44691e-05,0.0192065187,0.0002658646,0.0001841387,0.0158035368,0.0079753102,0.0002210213,0.0,0.0004782463,0.0,0.0,0.0,0.0598988672,8.0474e-06,0.0,0.9573172947,1.6982927844,0.0046147096,0.0002282804,1.82818e-05,2e-10,7.7498e-06,0.0010476433,0.0927623145,0.0,0.0,0.0008181776,0.0,0.1777577936,0.1288523569,0.0,0.0,3.53334e-05,0.9184817337,0.0004124137,1.2558234151,0.002402352,0.0122966806,0.000550749,0.0228862411,0.001346467,0.0,0.0,0.0099796007,1.7895e-06,0.0074303009,0.0,1e-10,0.0,0.0106012134,0.0,2.0988e-06,2.77902e-05,0.0,0.0824778821,0.0260831732,0.0,0.0004126354,1.4265e-06,0.0,2.688e-06,0.005374513,1e-10,0.0196715687,0.2050720957,0.0273019372,0.0,0.0258632803,0.0001995194,0.0117400698,0.0070740681,1.8370078127,0.0,0.0,5.65744e-05,0.0,0.0017909454,0.0,0.0010492086,0.0,0.0017909454,0.0356073204,0.0222125519,0.0735237676,0.0264060486,0.0001222232,1.5053995088,4.22782e-05,0.0,0.0015886665,0.0,0.0001664217,0.0,0.0,0.1476342435,0.0103563804,0.0001270041,2.3042973535,0.0,4.5e-09,6.9e-09,2.871e-07,0.0,0.0266324325,0.0,0.0,0.0,0.1176524592,0.0,0.0161207675,2.4181202751,0.0046787566,0.0,0.0021145181,0.0233496178,0.1881488815,2.688e-06,0.0047883048,0.104564568,0.0008122205,0.0,0.017516795,0.0,0.0127972711,6.1e-09,1.6420516893,0.0,0.0003601131,1.11015e-05,0.0001887693,0.0005839394,1e-10,0.0001494779,0.0072913694,0.3814133448,0.0008052451,4.371e-06,1.98311e-05,5.829e-07,0.3200391774,0.0,9.2e-09,0.0934769772,0.0076912036,0.6890557554,0.0,0.0108170325,0.0051427414,4.29585e-05,0.0,3.88774e-05,0.0125450334,0.0,3.8410873322,0.0029958092,1.57761e-05,0.5240323927,0.0089878884,0.0004453996,9.6866e-06,0.0108166993,0.0,0.0061122625,0.0114896724,0.0,0.0889511913,0.0,0.0235989555,6.30098e-05,0.0,0.1174524632,0.0262967513,0.0205201853,1.6e-09,3.80725e-05,0.6636215517,0.001950868,0.0,0.0,1e-10,1.8971572054,0.0,0.0,0.0007598737,0.0318078945,0.0,0.0157981894,2.6e-09,0.0004882655,0.0,0.4981008534,0.0083374285,0.0,0.0,9.67e-08,2.83e-08,0.0,0.026348851,0.0034370452,0.0006178171,0.0,6.11e-07,0.0,0.0071110018,0.2125262185,0.0,0.0243857787,3.422e-07,0.0,0.0,0.0,2.568e-07,0.0190888887,0.0092375589,0.0,0.0,0.0737604407,2.29e-08,2.63693e-05,0.0,0.0028755922,3.73559e-05,0.0,0.0,0.0049898095,0.0004830177,0.0614630151,1.014e-07,0.0049415736,0.0,0.0,0.0003772963,1.37e-08,0.0608209779,0.000115421,0.0018593299,0.0,0.0002256108,2.99213e-05,0.007074068,0.0020627818,0.0123763629,0.0,0.008076126,0.0,0.0,0.0444428749,0.0232255762,4.032e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
