month,pokemon,usage,raw_count,real_usage,total_battles
2021-01,Abomasnow,0.000186,8017.0,0.004443597024447266,1804169
2021-03,Abomasnow,0.0016706,6952.0,0.004270057816533698,1628081
2021-04,Abomasnow,0.0003756,4922.0,0.0035201824029500303,1398223
2021-05,Abomasnow,0.0003707,4179.0,0.0031053754427890863,1345731
2021-06,Abomasnow,0.0001162,5361.0,0.004010506164628997,1336739
2021-07,Abomasnow,0.0001192,6674.0,0.0042825068514334595,1558433
2021-08,Abomasnow,0.0002727,5420.0,0.0035968788117292758,1506862
2021-09,Abomasnow,0.0008076,5915.0,0.004031029728759063,1467367
2021-11,Abomasnow,0.0001905,5326.0,0.004128029365898726,1290204
2022-01,Abomasnow,0.0001374,4206.0,0.004104748176724731,1024667
2022-05,Abomasnow,0.0026908,4532.0,0.003168315724199934,1430413
2022-09,Abomasnow,0.0001132,5666.0,0.0035117186410528957,1613455
2022-10,Abomasnow,0.0003491,5514.0,0.0035030786941152854,1574044
2021-10,Abra,0.0003307,340.0,0.0002205914315799991,1541311
2021-01,Absol,0.0001566,12319.0,0.006828074310111747,1804169
2021-02,Absol,0.0002345,8504.0,0.005726198299917043,1485104
2021-03,Absol,0.0001578,8931.0,0.005485599303720147,1628081
2021-05,Absol,0.0001159,6135.0,0.004558860574661652,1345731
2021-08,Absol,0.0004062,8264.0,0.005484244741721538,1506862
2021-09,Absol,0.0003224,8101.0,0.005520772921838913,1467367
2021-10,Absol,0.0004801,7528.0,0.004884153814512451,1541311
2021-12,Absol,0.0002498,7696.0,0.007381206313156501,1042648
2022-02,Absol,0.0001488,5463.0,0.005002422003697562,1092071
2022-05,Absol,0.0002224,6055.0,0.004233043184031465,1430413
2022-06,Absol,0.0004932,5935.0,0.004046708631523826,1466624
2022-08,Absol,0.0002201,7125.0,0.004206264589096654,1693902
2021-01,Accelgor,0.0003353,24650.0,0.013662799881829252,1804169
2021-02,Accelgor,0.0003109,10396.0,0.0070001831521563475,1485104
2021-03,Accelgor,0.0005799,15305.0,0.009400637928948253,1628081
2021-04,Accelgor,0.0001134,11078.0,0.007922913583884687,1398223
2021-05,Accelgor,0.0001767,12821.0,0.009527164046900904,1345731
2021-06,Accelgor,0.0002604,10692.0,0.007998569653462644,1336739
2021-07,Accelgor,0.0001133,12684.0,0.008138944696371291,1558433
2021-08,Accelgor,0.0004209,12307.0,0.008167303973422914,1506862
2021-09,Accelgor,0.0002518,11311.0,0.007708364710396241,1467367
2021-10,Accelgor,0.0006596,11980.0,0.007772603971554086,1541311
2021-11,Accelgor,0.0005298,9730.0,0.007541443058617087,1290204
2021-12,Accelgor,0.0003296,7359.0,0.007057990808019581,1042648
2022-01,Accelgor,0.0001391,7368.0,0.007190628760368002,1024667
2022-02,Accelgor,0.0001418,8390.0,0.007682650670148736,1092071
2022-04,Accelgor,0.0001264,8561.0,0.00618109355032021,1385030
2022-05,Accelgor,0.0003183,8639.0,0.006039514461907155,1430413
2022-07,Accelgor,0.0002879,9213.0,0.005982172308379587,1540076
2022-09,Accelgor,0.0002298,11670.0,0.007232925616146716,1613455
2021-01,Aegislash,0.0171009,129522.0,0.07179039214175612,1804169
2021-02,Aegislash,0.0376486,116523.0,0.07846117174285437,1485104
2021-03,Aegislash,0.0226628,143751.0,0.08829474700583079,1628081
2021-04,Aegislash,0.0385285,108238.0,0.07741111396393852,1398223
2021-05,Aegislash,0.0361609,89624.0,0.06659874818964563,1345731
2021-06,Aegislash,0.0235062,83951.0,0.0628028358565135,1336739
2021-07,Aegislash,0.0258275,97563.0,0.06260326879628447,1558433
2021-08,Aegislash,0.0266187,88287.0,0.058589970415339955,1506862
2021-09,Aegislash,0.0297599,82905.0,0.05649915801568387,1467367
2021-10,Aegislash,0.0291638,85901.0,0.05573242518868678,1541311
2021-11,Aegislash,0.0268887,83660.0,0.06484245902198411,1290204
2021-12,Aegislash,0.0261613,66015.0,0.06331475243802319,1042648
2022-01,Aegislash,0.0419569,64001.0,0.062460291977784,1024667
2022-02,Aegislash,0.0301663,70707.0,0.06474579033780771,1092071
2022-03,Aegislash,0.0228385,90244.0,0.06376460147477368,1415268
2022-04,Aegislash,0.0385058,85916.0,0.062031869345790344,1385030
2022-05,Aegislash,0.0332727,92595.0,0.06473305262186516,1430413
2022-06,Aegislash,0.0327399,103253.0,0.07040182078024088,1466624
2022-07,Aegislash,0.0417481,104007.0,0.06753368015604425,1540076
2022-08,Aegislash,0.0284213,111700.0,0.06594242169853982,1693902
2022-09,Aegislash,0.0425433,120766.0,0.0748493140496636,1613455
2022-10,Aegislash,0.0341699,111246.0,0.0706752797253444,1574044
2021-01,Aerodactyl,0.0001871,15387.0,0.008528580193984045,1804169
2021-02,Aerodactyl,0.000682,14434.0,0.009719184649694566,1485104
2021-03,Aerodactyl,0.0002752,14678.0,0.009015521954988726,1628081
2021-04,Aerodactyl,0.0002167,11304.0,0.008084547314698728,1398223
2021-05,Aerodactyl,0.0002812,11097.0,0.008246075924534696,1345731
2021-06,Aerodactyl,0.0003496,11229.0,0.008400293550199403,1336739
2021-07,Aerodactyl,0.0001183,11471.0,0.007360598755288165,1558433
2021-08,Aerodactyl,0.0002687,13473.0,0.00894109745948866,1506862
2021-09,Aerodactyl,0.0002118,10923.0,0.007443945516016103,1467367
2021-10,Aerodactyl,0.0003637,11189.0,0.0072594044939665,1541311
2021-11,Aerodactyl,0.0004893,9722.0,0.0075352424887847195,1290204
2021-12,Aerodactyl,0.0005943,9188.0,0.008812178223139545,1042648
2022-01,Aerodactyl,0.0002334,8622.0,0.00841444098424171,1024667
2022-02,Aerodactyl,0.0001547,9597.0,0.008787890164650466,1092071
2022-03,Aerodactyl,0.0001881,10841.0,0.007660033294047488,1415268
2022-04,Aerodactyl,0.000449,10009.0,0.007226558269495967,1385030
2022-05,Aerodactyl,0.0020009,11301.0,0.007900515445539156,1430413
2022-06,Aerodactyl,0.0001482,11791.0,0.008039552059696283,1466624
2022-07,Aerodactyl,0.0030946,12222.0,0.007935971990992653,1540076
2022-08,Aerodactyl,0.0070805,14718.0,0.00868881434699292,1693902
2022-09,Aerodactyl,0.0005614,13213.0,0.008189258454682652,1613455
2022-10,Aerodactyl,0.000956,11369.0,0.0072227968214357416,1574044
2021-01,Aggron,0.0003455,18074.0,0.010017908521873505,1804169
2021-02,Aggron,0.0022934,17899.0,0.012052354582574688,1485104
2021-03,Aggron,0.0002338,16647.0,0.010224921241633555,1628081
2021-04,Aggron,0.0003475,14572.0,0.01042179967000972,1398223
2021-05,Aggron,0.0001423,13699.0,0.010179597557015481,1345731
2021-06,Aggron,0.0001871,13695.0,0.01024508150057715,1336739
2021-07,Aggron,0.0001006,15194.0,0.009749536874540003,1558433
2021-08,Aggron,0.0001493,14358.0,0.009528410697197221,1506862
2021-09,Aggron,0.0002132,13196.0,0.008992978580000777,1467367
2021-11,Aggron,0.0001284,9426.0,0.007305821404987118,1290204
2021-12,Aggron,0.0001029,9935.0,0.00952862327458548,1042648
2022-01,Aggron,0.0003518,9012.0,0.008795052441427312,1024667
2022-02,Aggron,0.0008085,9069.0,0.00830440511651715,1092071
2022-03,Aggron,0.0002278,10948.0,0.007735637349251166,1415268
2022-04,Aggron,0.000311,10944.0,0.007901633899626724,1385030
2022-05,Aggron,0.0002084,9440.0,0.00659949259409695,1430413
2022-06,Aggron,0.000393,9659.0,0.006585873407226392,1466624
2022-07,Aggron,0.000456,11508.0,0.007472358506982772,1540076
2022-08,Aggron,0.0004882,11822.0,0.006979152276814125,1693902
2022-09,Aggron,0.0001057,12203.0,0.00756327260444202,1613455
2022-10,Aggron,0.0003591,12212.0,0.007758359995019199,1574044
2021-01,Alakazam,0.0063443,70699.0,0.03918646202212764,1804169
2021-02,Alakazam,0.0048118,59180.0,0.03984906107585731,1485104
2021-03,Alakazam,0.0039201,67089.0,0.041207409213669347,1628081
2021-04,Alakazam,0.004622,61130.0,0.043719778604700395,1398223
2021-05,Alakazam,0.0050812,58301.0,0.04332292263461271,1345731
2021-06,Alakazam,0.0117629,60246.0,0.04506938153222132,1336739
2021-07,Alakazam,0.0020286,68921.0,0.044224551199827,1558433
2021-08,Alakazam,0.0145364,69447.0,0.04608716657530683,1506862
2021-09,Alakazam,0.0065528,58126.0,0.03961244869211315,1467367
2021-10,Alakazam,0.0032569,58989.0,0.03827196458080167,1541311
2021-11,Alakazam,0.040304,53636.0,0.04157172044110854,1290204
2021-12,Alakazam,0.0073179,64651.0,0.06200654487420491,1042648
2022-01,Alakazam,0.0048887,57496.0,0.05611188805729081,1024667
2022-02,Alakazam,0.0043464,49229.0,0.04507857089877856,1092071
2022-03,Alakazam,0.0091461,53476.0,0.03778506968291518,1415268
2022-04,Alakazam,0.0075186,54847.0,0.039599864262867955,1385030
2022-05,Alakazam,0.0028918,64688.0,0.045223302640566045,1430413
2022-06,Alakazam,0.0042748,56525.0,0.03854089391691395,1466624
2022-07,Alakazam,0.0037015,55937.0,0.03632093481100933,1540076
2022-08,Alakazam,0.0042601,57340.0,0.0338508367072003,1693902
2022-09,Alakazam,0.0029586,59012.0,0.03657492771722794,1613455
2022-10,Alakazam,0.001858,61510.0,0.03907768779017613,1574044
2021-02,Alcremie,0.0002215,3643.0,0.0024530268587250456,1485104
2021-01,Altaria,0.0002422,5567.0,0.0030856311132715394,1804169
2021-03,Altaria,0.0004234,4998.0,0.003069871830701298,1628081
2021-04,Altaria,0.0002015,3737.0,0.002672678106425084,1398223
2021-05,Altaria,0.0012443,7526.0,0.00559249954114158,1345731
2021-06,Altaria,0.0001756,4264.0,0.0031898523197123746,1336739
2021-08,Altaria,0.0008506,4726.0,0.0031363190524414312,1506862
2021-10,Altaria,0.0001192,4111.0,0.0026672099271334597,1541311
2021-11,Altaria,0.0004366,4252.0,0.0032956028659033767,1290204
2022-02,Altaria,0.0001667,2761.0,0.002528223897530472,1092071
2022-08,Altaria,0.0001583,5148.0,0.0030391368567957294,1693902
2022-09,Altaria,0.0007267,4062.0,0.0025175787363143068,1613455
2021-01,Amoonguss,0.0138164,46439.0,0.025739828142485544,1804169
2021-02,Amoonguss,0.0156312,41039.0,0.027633754942414806,1485104
2021-03,Amoonguss,0.0185218,50546.0,0.03104636685766863,1628081
2021-04,Amoonguss,0.0159028,42163.0,0.030154703505807012,1398223
2021-05,Amoonguss,0.0130087,43419.0,0.03226424894722645,1345731
2021-06,Amoonguss,0.0193209,39728.0,0.029720087466588465,1336739
2021-07,Amoonguss,0.0081025,43615.0,0.027986445358895762,1558433
2021-08,Amoonguss,0.0043965,41796.0,0.027737111958493876,1506862
2021-09,Amoonguss,0.0122881,40169.0,0.027374883038803515,1467367
2021-10,Amoonguss,0.0130017,35767.0,0.02320556980388773,1541311
2021-11,Amoonguss,0.006095,30840.0,0.023903196703777076,1290204
2021-12,Amoonguss,0.0077645,28520.0,0.027353430879836722,1042648
2022-01,Amoonguss,0.0047897,25785.0,0.025164272880848118,1024667
2022-02,Amoonguss,0.0116582,26831.0,0.02456891539103227,1092071
2022-03,Amoonguss,0.0110738,31633.0,0.022351243722037097,1415268
2022-04,Amoonguss,0.0018628,27637.0,0.019954080417030676,1385030
2022-05,Amoonguss,0.0036498,29899.0,0.020902354774460244,1430413
2022-06,Amoonguss,0.0016881,31948.0,0.02178336097050096,1466624
2022-07,Amoonguss,0.0066892,33228.0,0.02157555860879593,1540076
2022-08,Amoonguss,0.0097356,38663.0,0.022824815130981602,1693902
2022-09,Amoonguss,0.0028025,33208.0,0.020581918925535573,1613455
2022-10,Amoonguss,0.0011595,32460.0,0.02062204106111392,1574044
2022-06,Appletun,0.0001294,4646.0,0.0031678194274742536,1466624
2021-01,Araquanid,0.0008741,27583.0,0.015288479072636765,1804169
2021-02,Araquanid,0.0005343,20484.0,0.013792973421390017,1485104
2021-03,Araquanid,0.0007571,23721.0,0.014569913904775009,1628081
2021-04,Araquanid,0.0027064,20016.0,0.014315313079530233,1398223
2021-05,Araquanid,0.0006046,21086.0,0.01566880751056489,1345731
2021-06,Araquanid,0.0016972,26215.0,0.01961115819916977,1336739
2021-07,Araquanid,0.0005151,25334.0,0.016256072606265395,1558433
2021-08,Araquanid,0.001739,26466.0,0.017563652145982843,1506862
2021-09,Araquanid,0.0035875,24535.0,0.016720425087929605,1467367
2021-10,Araquanid,0.0014871,29345.0,0.019038986940338454,1541311
2021-11,Araquanid,0.0007602,22436.0,0.01738949809487492,1290204
2021-12,Araquanid,0.0004364,18714.0,0.017948531047870423,1042648
2022-01,Araquanid,0.0008838,18887.0,0.018432329722729433,1024667
2022-02,Araquanid,0.0006791,17123.0,0.01567938348330832,1092071
2022-03,Araquanid,0.0030069,21399.0,0.015120104460780572,1415268
2022-04,Araquanid,0.0005496,19393.0,0.014001862775535548,1385030
2022-05,Araquanid,0.0002583,21708.0,0.015176036571255994,1430413
2022-06,Araquanid,0.0002755,20131.0,0.013726081122359924,1466624
2022-07,Araquanid,0.0002538,20425.0,0.013262332508265825,1540076
2022-08,Araquanid,0.0006856,22363.0,0.01320206245697803,1693902
2022-09,Araquanid,0.0010178,22459.0,0.01391981803025185,1613455
2022-10,Araquanid,0.0010032,20797.0,0.013212464200492489,1574044
2021-01,Arcanine,0.0005137,29002.0,0.016074990757517726,1804169
2021-02,Arcanine,0.000522,29993.0,0.02019589200486969,1485104
2021-03,Arcanine,0.0004104,34769.0,0.02135581706315595,1628081
2021-04,Arcanine,0.0003368,28881.0,0.020655503449735844,1398223
2021-05,Arcanine,0.0004005,27319.0,0.020300490959931815,1345731
2021-06,Arcanine,0.0009667,27352.0,0.020461735611813525,1336739
2021-07,Arcanine,0.000413,30854.0,0.01979809205785555,1558433
2021-08,Arcanine,0.0005937,27196.0,0.018048102613245274,1506862
2021-09,Arcanine,0.0007871,27136.0,0.01849298778015316,1467367
2021-10,Arcanine,0.0005527,23198.0,0.015050823617037704,1541311
2021-11,Arcanine,0.0001825,20523.0,0.015906786833710017,1290204
2021-12,Arcanine,0.0006947,21526.0,0.020645510277677605,1042648
2022-01,Arcanine,0.0002152,20417.0,0.019925497747072952,1024667
2022-02,Arcanine,0.0003871,19975.0,0.018290935296331464,1092071
2022-03,Arcanine,0.00021,20632.0,0.01457815763516168,1415268
2022-04,Arcanine,0.0002071,21071.0,0.015213388879663257,1385030
2022-05,Arcanine,0.0001044,24303.0,0.016990197935840907,1430413
2022-07,Arcanine,0.0002249,21813.0,0.014163586732083351,1540076
2022-08,Arcanine,0.0001036,24414.0,0.014412876305713081,1693902
2022-10,Arcanine,0.0002294,22663.0,0.014397945673691459,1574044
2021-01,Archeops,0.0003435,8189.0,0.0045389317741298075,1804169
2021-02,Archeops,0.0001682,6459.0,0.004349190359732382,1485104
2021-03,Archeops,0.0002806,10698.0,0.006570926139424267,1628081
2021-04,Archeops,0.000266,8461.0,0.006051252196538034,1398223
2021-05,Archeops,0.0001354,7376.0,0.005481035957409021,1345731
2021-06,Archeops,0.0001393,5836.0,0.004365848531388701,1336739
2021-07,Archeops,0.0004801,5937.0,0.003809595921030933,1558433
2021-08,Archeops,0.0016709,8789.0,0.005832650899684245,1506862
2021-09,Archeops,0.000406,8715.0,0.005939209482017791,1467367
2021-10,Archeops,0.0008935,6493.0,0.004212647544849807,1541311
2021-11,Archeops,0.0001489,8580.0,0.006650111145214245,1290204
2021-12,Archeops,0.000366,5600.0,0.005370940144708473,1042648
2022-01,Archeops,0.0002164,4833.0,0.004716654288661585,1024667
2022-03,Archeops,0.0001652,6943.0,0.004905784628777023,1415268
2022-04,Archeops,0.0002432,6163.0,0.004449723110690743,1385030
2021-01,Arctovish,0.000692,11792.0,0.006535973071258846,1804169
2021-02,Arctovish,0.0006004,8929.0,0.006012373544209699,1485104
2021-03,Arctovish,0.0011601,9802.0,0.006020584970895183,1628081
2021-04,Arctovish,0.0010651,17450.0,0.012480126560641614,1398223
2021-05,Arctovish,0.0007526,10516.0,0.007814340310210584,1345731
2021-06,Arctovish,0.000576,8119.0,0.006073736159414814,1336739
2021-07,Arctovish,0.000897,8517.0,0.005465105012535027,1558433
2021-08,Arctovish,0.0010654,11378.0,0.007550790981523192,1506862
2021-09,Arctovish,0.0020623,11562.0,0.007879419395420506,1467367
2021-10,Arctovish,0.0004979,12892.0,0.008364308046851026,1541311
2021-11,Arctovish,0.0003856,9051.0,0.007015169694094887,1290204
2021-12,Arctovish,0.0005273,8776.0,0.008417030483921707,1042648
2022-01,Arctovish,0.0076161,6900.0,0.006733895011745279,1024667
2022-02,Arctovish,0.0003986,4943.0,0.004526262486596567,1092071
2022-03,Arctovish,0.0026313,8202.0,0.005795368792341804,1415268
2022-04,Arctovish,0.0006661,6906.0,0.004986173584687697,1385030
2022-05,Arctovish,0.0022386,8322.0,0.005817900144923179,1430413
2022-06,Arctovish,0.0008049,6608.0,0.004505585617036132,1466624
2022-07,Arctovish,0.0030486,7355.0,0.004775738340185809,1540076
2022-08,Arctovish,0.0011631,6699.0,0.003954774243138033,1693902
2022-09,Arctovish,0.0001763,6010.0,0.003724925702917032,1613455
2022-10,Arctovish,0.0003795,6582.0,0.004181585775238811,1574044
2021-01,Arctozolt,0.0048757,38938.0,0.021582235367085898,1804169
2021-02,Arctozolt,0.0056476,20475.0,0.013786913239746172,1485104
2021-03,Arctozolt,0.0132982,21205.0,0.013024536248503606,1628081
2021-04,Arctozolt,0.0030246,28177.0,0.020152007226315116,1398223
2021-05,Arctozolt,0.0078356,20317.0,0.015097370871295972,1345731
2021-06,Arctozolt,0.005703,18052.0,0.01350450611525511,1336739
2021-07,Arctozolt,0.0215418,21749.0,0.013955684973303312,1558433
2021-08,Arctozolt,0.0535895,62208.0,0.04128314338008391,1506862
2021-09,Arctozolt,0.0491461,82591.0,0.05628516928621129,1467367
2021-10,Arctozolt,0.02073,75588.0,0.04904136803020286,1541311
2021-11,Arctozolt,0.0119596,65772.0,0.05097798487681018,1290204
2021-12,Arctozolt,0.0151845,44086.0,0.042282726289217455,1042648
2022-01,Arctozolt,0.0236003,33413.0,0.03260864261267319,1024667
2022-02,Arctozolt,0.0195361,36797.0,0.033694695674548636,1092071
2022-03,Arctozolt,0.0195787,64770.0,0.04576518369665675,1415268
2022-04,Arctozolt,0.0225643,54809.0,0.039572428034049804,1385030
2022-05,Arctozolt,0.0292745,51897.0,0.03628112999532303,1430413
2022-06,Arctozolt,0.0254239,55321.0,0.03771996094431838,1466624
2022-07,Arctozolt,0.0169783,51696.0,0.03356717460696745,1540076
2022-08,Arctozolt,0.0209902,56153.0,0.03315008778547992,1693902
2022-09,Arctozolt,0.0184696,53820.0,0.03335698857420876,1613455
2022-10,Arctozolt,0.0168843,54581.0,0.03467565074419775,1574044
2021-06,Armaldo,0.000188,2999.0,0.0022435194903417943,1336739
2022-10,Armaldo,0.0001461,2729.0,0.0017337507718971008,1574044
2021-04,Aron,0.000108,4345.0,0.003107515753924803,1398223
2021-05,Aron,0.0004801,5617.0,0.004173939665505216,1345731
2021-06,Aron,0.0001564,5480.0,0.0040995287786172166,1336739
2021-09,Aron,0.0004388,6325.0,0.0043104417640576626,1467367
2021-10,Aron,0.0002408,5741.0,0.0037247512020611023,1541311
2022-03,Aron,0.000195,5697.0,0.004025386004629512,1415268
2021-01,Articuno,0.000161,9252.0,0.0051281226980399285,1804169
2021-03,Articuno,0.0004657,7221.0,0.004435283011103256,1628081
2021-04,Articuno,0.0006113,5602.0,0.0040065139823905055,1398223
2021-05,Articuno,0.0002336,6212.0,0.004616078547644366,1345731
2021-06,Articuno,0.0001618,5478.0,0.00409803260023086,1336739
2021-09,Articuno,0.0003779,5085.0,0.003465390730471654,1467367
2021-10,Articuno,0.0001672,5621.0,0.0036468954026799266,1541311
2021-11,Articuno,0.0001047,5526.0,0.004283043611707916,1290204
2021-01,Articuno-Galar,0.0005388,12549.0,0.006955556824222121,1804169
2021-02,Articuno-Galar,0.000475,10998.0,0.007405541968777944,1485104
2021-03,Articuno-Galar,0.0001658,11032.0,0.00677607563751435,1628081
2021-04,Articuno-Galar,0.0032674,9200.0,0.006579780192429963,1398223
2021-05,Articuno-Galar,0.0001838,8515.0,0.0063274161032182506,1345731
2021-06,Articuno-Galar,0.000279,7263.0,0.005433371810054169,1336739
2021-07,Articuno-Galar,0.0001493,7984.0,0.005123094800995615,1558433
2021-08,Articuno-Galar,0.0012618,8950.0,0.005939495454792808,1506862
2021-09,Articuno-Galar,0.0009417,7800.0,0.005315643598363599,1467367
2021-10,Articuno-Galar,0.0001404,6878.0,0.004462434901197747,1541311
2021-11,Articuno-Galar,0.0018273,8497.0,0.006585780233203432,1290204
2021-12,Articuno-Galar,0.0008091,5763.0,0.005527272866777666,1042648
2022-01,Articuno-Galar,0.0005671,6119.0,0.005971696170560778,1024667
2022-02,Articuno-Galar,0.0019424,4864.0,0.004453922867652378,1092071
2022-03,Articuno-Galar,0.0004533,6083.0,0.004298125867326895,1415268
2022-04,Articuno-Galar,0.000426,5599.0,0.004042511714547699,1385030
2022-05,Articuno-Galar,0.0003664,7460.0,0.005215276986436784,1430413
2022-07,Articuno-Galar,0.0003932,8096.0,0.005256883426532197,1540076
2022-09,Articuno-Galar,0.0001375,8474.0,0.005252083262315962,1613455
2022-10,Articuno-Galar,0.0005804,7002.0,0.00444841440264694,1574044
2021-01,Audino,0.001239,6155.0,0.003411542931953714,1804169
2021-02,Audino,0.002563,4675.0,0.0031479276872192117,1485104
2021-03,Audino,0.000305,3311.0,0.0020336825993301317,1628081
2021-04,Audino,0.0001043,3361.0,0.002403765350734468,1398223
2021-05,Audino,0.0031563,5318.0,0.003951755588598315,1345731
2021-06,Audino,0.0018268,3979.0,0.0029766468996565523,1336739
2021-07,Audino,0.0004281,5223.0,0.0033514434050100324,1558433
2021-08,Audino,0.0026676,3164.0,0.0020997277786552453,1506862
2021-09,Audino,0.0019779,2950.0,0.002010403668611874,1467367
2021-11,Audino,0.0006643,3009.0,0.0023321893281992613,1290204
2021-12,Audino,0.0011521,4024.0,0.003859404132554803,1042648
2022-01,Audino,0.0017664,4406.0,0.004299933539384015,1024667
2022-02,Audino,0.0007371,2895.0,0.002650926542321882,1092071
2022-03,Audino,0.0035682,2825.0,0.0019960883733681537,1415268
2022-04,Audino,0.0015352,2616.0,0.0018887677523230543,1385030
2022-05,Audino,0.0006254,2948.0,0.002060943238071802,1430413
2022-06,Audino,0.0012657,3244.0,0.002211882527491709,1466624
2022-07,Audino,0.0009781,3951.0,0.0025654578085756805,1540076
2022-08,Audino,0.0003757,3519.0,0.002077451942320158,1693902
2022-09,Audino,0.0022549,2979.0,0.0018463483642245987,1613455
2022-10,Audino,0.0032731,4192.0,0.0026632038240354144,1574044
2021-01,Aurorus,0.0005778,9327.0,0.005169693083075921,1804169
2021-02,Aurorus,0.0010368,6297.0,0.004240107090143182,1485104
2021-03,Aurorus,0.0009506,6966.0,0.004278656897291965,1628081
2021-04,Aurorus,0.0009601,16266.0,0.011633337457615845,1398223
2021-05,Aurorus,0.0009524,7831.0,0.005819142161397783,1345731
2021-06,Aurorus,0.0010326,6330.0,0.004735404592818793,1336739
2021-07,Aurorus,0.0036905,6968.0,0.004471157887442065,1558433
2021-08,Aurorus,0.0002095,7477.0,0.004961967320166014,1506862
2021-09,Aurorus,0.0024233,7776.0,0.005299287771907096,1467367
2021-10,Aurorus,0.0004844,6575.0,0.004265849007760277,1541311
2021-11,Aurorus,0.0004022,5470.0,0.004239639622881343,1290204
2021-12,Aurorus,0.0037744,4028.0,0.0038632405183724517,1042648
2022-01,Aurorus,0.0002938,3348.0,0.003267402970916405,1024667
2022-03,Aurorus,0.0028328,10314.0,0.007287665657670491,1415268
2022-04,Aurorus,0.0008275,6507.0,0.004698093182097139,1385030
2022-05,Aurorus,0.000676,7169.0,0.005011839238038245,1430413
2022-06,Aurorus,0.000687,5238.0,0.0035714675336009777,1466624
2022-07,Aurorus,0.0044282,6424.0,0.0041712227188788085,1540076
2022-08,Aurorus,0.0004151,6254.0,0.0036920671916084876,1693902
2022-09,Aurorus,0.0001945,6475.0,0.0040131271092159375,1613455
2022-10,Aurorus,0.0002399,6047.0,0.0038416969284213146,1574044
2021-01,Avalugg,0.0001828,8083.0,0.004480178963278939,1804169
2021-02,Avalugg,0.000203,7224.0,0.004864305799459162,1485104
2021-03,Avalugg,0.0005713,7437.0,0.004567954542802232,1628081
2021-04,Avalugg,0.0001643,8097.0,0.005790921762837544,1398223
2021-05,Avalugg,0.0003063,9672.0,0.007187171879075387,1345731
2021-06,Avalugg,0.0003843,6381.0,0.004773557141670887,1336739
2021-07,Avalugg,0.0007964,7901.0,0.005069836175183662,1558433
2021-08,Avalugg,0.001569,8133.0,0.005397309109925129,1506862
2021-09,Avalugg,0.0162637,10979.0,0.007482109111081277,1467367
2021-10,Avalugg,0.0032133,9080.0,0.005891088819842329,1541311
2021-11,Avalugg,0.0080683,8624.0,0.006684214279292267,1290204
2021-12,Avalugg,0.0016606,8102.0,0.007770599473647866,1042648
2022-01,Avalugg,0.0008009,7283.0,0.007107674981237807,1024667
2022-02,Avalugg,0.0005194,8215.0,0.00752240467881667,1092071
2022-03,Avalugg,0.0047239,9704.0,0.006856651885014004,1415268
2022-04,Avalugg,0.0017738,8496.0,0.006134163158920745,1385030
2022-05,Avalugg,0.0064426,7660.0,0.005355096744786296,1430413
2022-06,Avalugg,0.0141719,7863.0,0.005361292328504102,1466624
2022-07,Avalugg,0.0016876,10072.0,0.006539936990122565,1540076
2022-08,Avalugg,0.0001879,10177.0,0.006008021715541986,1693902
2022-09,Avalugg,0.0007184,9231.0,0.005721262756011169,1613455
2022-10,Avalugg,0.0005076,7381.0,0.004689195473569989,1574044
2021-01,Azelf,0.0024011,26037.0,0.014431574869094858,1804169
2021-02,Azelf,0.0018759,30387.0,0.020461193290166883,1485104
2021-03,Azelf,0.0027102,34572.0,0.02123481571248605,1628081
2021-04,Azelf,0.0009282,24795.0,0.017733222812097927,1398223
2021-05,Azelf,0.0016775,26748.0,0.019876186251189875,1345731
2021-06,Azelf,0.0012757,25002.0,0.01870372600784446,1336739
2021-07,Azelf,0.0010083,23924.0,0.015351317637652694,1558433
2021-08,Azelf,0.0008737,24704.0,0.016394334716782293,1506862
2021-09,Azelf,0.0028391,21344.0,0.014545781661983675,1467367
2021-10,Azelf,0.001054,24988.0,0.01621217262447358,1541311
2021-11,Azelf,0.0010328,19764.0,0.015318507770864142,1290204
2021-12,Azelf,0.0011557,17804.0,0.017075753274355294,1042648
2022-01,Azelf,0.0007479,18976.0,0.018519187209112813,1024667
2022-02,Azelf,0.000482,19035.0,0.017430185400033514,1092071
2022-03,Azelf,0.0004819,19614.0,0.01385885924079397,1415268
2022-04,Azelf,0.0004126,19963.0,0.014413406207807773,1385030
2022-05,Azelf,0.0004547,19713.0,0.013781334481719615,1430413
2022-06,Azelf,0.0024262,20589.0,0.01403836293419445,1466624
2022-07,Azelf,0.000311,21226.0,0.013782436710915565,1540076
2022-08,Azelf,0.000202,22905.0,0.013522033742211769,1693902
2022-09,Azelf,0.0007294,21000.0,0.013015547381240878,1613455
2022-10,Azelf,0.0005177,20398.0,0.012958977004454768,1574044
2021-01,Azumarill,0.021474,107723.0,0.05970782116309503,1804169
2021-02,Azumarill,0.0184355,98998.0,0.06666065137525722,1485104
2021-03,Azumarill,0.0230185,103170.0,0.06336908298788574,1628081
2021-04,Azumarill,0.0418816,97908.0,0.07002316511743835,1398223
2021-05,Azumarill,0.0223842,89954.0,0.06684396807385726,1345731
2021-06,Azumarill,0.0161267,71634.0,0.05358862126413608,1336739
2021-07,Azumarill,0.0065064,78685.0,0.05048981893992235,1558433
2021-08,Azumarill,0.0086063,76085.0,0.05049234767350958,1506862
2021-09,Azumarill,0.0092559,64536.0,0.043980817341537595,1467367
2021-10,Azumarill,0.0106155,61322.0,0.03978561108043737,1541311
