month,pokemon,usage,raw_count,real_usage,total_battles,usage_pct
2021-01,Grimmsnarl,0.0038981,84076.0,0.0466009558971471,1804169,0.38981
2021-01,Gyarados,0.0036873,82066.0,0.0454868695781825,1804169,0.36873
2021-01,Hatterene,0.0063973,85309.0,0.0472843730271388,1804169,0.63973
2021-01,Hawlucha,0.0545925,229579.0,0.1272491656823723,1804169,5.45925
2021-01,Haxorus,0.0010003,31795.0,0.017623071896258,1804169,0.10003
2021-01,Heatran,0.1538203,435490.0,0.2413798263909866,1804169,15.382029999999999
2021-01,Heliolisk,0.0030512,17675.0,0.009796754073482,1804169,0.30512
2021-01,Heracross,0.0009932,18430.0,0.0102152292828443,1804169,0.09932
2021-01,Hippowdon,0.1087662,191253.0,0.1060061446571801,1804169,10.876619999999999
2021-01,Hitmonlee,0.0001324,14454.0,0.0080114446041363,1804169,0.01324
2021-01,Hydreigon,0.1635247,259081.0,0.14360129234013,1804169,16.35247
2021-01,Incineroar,0.0022221,41548.0,0.0230288847663384,1804169,0.22221
2021-01,Indeedee,0.0017143,19360.0,0.0107307020572906,1804169,0.17143
2021-01,Indeedee-F,0.0001207,4051.0,0.002245355063744,1804169,0.01207
2021-01,Inteleon,0.0003637,38243.0,0.0211970164657523,1804169,0.03637
2021-01,Jellicent,0.0005978,11575.0,0.0064156960905547,1804169,0.05978
2021-01,Jirachi,0.0096351,51649.0,0.0286275842229857,1804169,0.9635100000000001
2021-01,Jolteon,0.00012,18823.0,0.0104330581004329,1804169,0.012
2021-01,Kangaskhan,0.0001113,3025.0,0.0016766721964516,1804169,0.01113
2021-01,Kartana,0.0865414,376229.0,0.2085331252227479,1804169,8.65414
2021-01,Keldeo,0.0105841,47018.0,0.0260607515149634,1804169,1.05841
2021-01,Kingdra,0.004866,54354.0,0.0301268894432838,1804169,0.4866
2021-01,Klefki,0.0015208,32317.0,0.0179124017761085,1804169,0.15208000000000002
2021-01,Kommo-o,0.0094533,100614.0,0.0557675029334835,1804169,0.94533
2021-01,Krookodile,0.0095368,99640.0,0.055227642199816,1804169,0.95368
2021-01,Kyurem,0.0515125,90015.0,0.0498927761201971,1804169,5.15125
2021-01,Landorus-Therian,0.3525502,921223.0,0.5106079308534843,1804169,35.255019999999995
2021-01,Lanturn,0.0003791,8196.0,0.0045428116767331,1804169,0.03791
2021-01,Lapras,0.0001121,14745.0,0.0081727376980759,1804169,0.01121
2021-01,Latias,0.0071101,41684.0,0.0231042657312036,1804169,0.71101
2021-01,Latios,0.0263216,200811.0,0.1113038745261669,1804169,2.63216
2021-01,Lickilicky,0.0001176,2350.0,0.0013025387311277,1804169,0.01176
2021-01,Linoone,0.0005906,17593.0,0.0097513037858426,1804169,0.05906
2021-01,Lucario,0.0011143,53461.0,0.0296319247254553,1804169,0.11142999999999999
2021-01,Ludicolo,0.0003042,10932.0,0.0060592993228461,1804169,0.030420000000000003
2021-01,Luxray,0.0002576,6529.0,0.0036188405853331,1804169,0.025759999999999998
2021-01,Lycanroc,0.0001929,12467.0,0.0069101065365827,1804169,0.01929
2021-01,Lycanroc-Dusk,0.001625,41265.0,0.0228720258468026,1804169,0.1625
2021-01,Machamp,0.0002702,15660.0,0.008679896395515,1804169,0.027020000000000002
2021-01,Magearna,0.2634967,627167.0,0.3476209822915702,1804169,26.349669999999996
2021-01,Magmortar,0.0001381,9457.0,0.0052417484171383,1804169,0.01381
2021-01,Magnezone,0.0251799,68272.0,0.0378412443623629,1804169,2.51799
2021-01,Malamar,0.000138,14078.0,0.0078030384071558,1804169,0.0138
2021-01,Mamoswine,0.0114142,79380.0,0.0439980955220935,1804169,1.1414199999999999
2021-01,Mandibuzz,0.1549491,329572.0,0.1826724658277578,1804169,15.49491
2021-01,Mantine,0.0005582,12875.0,0.0071362494311785,1804169,0.05582
2021-01,Marowak-Alola,0.0115695,49910.0,0.0276637055619512,1804169,1.15695
2021-01,Melmetal,0.0734422,309284.0,0.1714273995396218,1804169,7.34422
2021-01,Meowstic,0.0002519,6182.0,0.0034265082705666,1804169,0.02519
2021-01,Mesprit,0.0001075,10618.0,0.0058852579774954,1804169,0.01075
2021-01,Metagross,0.0005107,43466.0,0.0240919780796588,1804169,0.05107
2021-01,Mew,0.0103435,73004.0,0.0404640585222337,1804169,1.03435
2021-01,Mienshao,0.000506,14770.0,0.0081865944930879,1804169,0.050600000000000006
2021-01,Milotic,0.0004829,40585.0,0.0224951210224762,1804169,0.04829
2021-01,Miltank,0.0002128,7202.0,0.0039918655070561,1804169,0.02128
2021-01,Mimikyu,0.001121,57138.0,0.0316699821358198,1804169,0.1121
2021-01,Moltres,0.0302749,251816.0,0.1395745077096436,1804169,3.0274900000000002
2021-01,Moltres-Galar,0.0094224,42838.0,0.0237438953889574,1804169,0.94224
2021-01,Mudsdale,0.0001035,9854.0,0.0054617943219288,1804169,0.01035
2021-01,Munchlax,0.0001139,614.0,0.0003403228854946,1804169,0.01139
2021-01,Necrozma,0.0014981,12117.0,0.0067161114064148,1804169,0.14981
2021-01,Nidoking,0.0540767,310065.0,0.1718602858157966,1804169,5.4076699999999995
2021-01,Nidoqueen,0.0042682,17658.0,0.0097873314528738,1804169,0.42682
2021-01,Nihilego,0.0045932,49161.0,0.0272485559833918,1804169,0.45932000000000006
2021-01,Ninetales,0.0007211,22772.0,0.012621877440528,1804169,0.07211000000000001
2021-01,Ninetales-Alola,0.0061705,70594.0,0.0391282634830772,1804169,0.61705
2021-01,Noctowl,0.001767,2303.0,0.0012764879565051,1804169,0.1767
2021-01,Noivern,0.0001292,13971.0,0.0077437313245045,1804169,0.01292
2021-01,Obstagoon,0.019713,104787.0,0.058080479156886,1804169,1.9713
2021-01,Omastar,0.0015318,8639.0,0.0047883540843457,1804169,0.15318
2021-01,Pangoro,0.0004771,7423.0,0.0041143595749622,1804169,0.04771
2021-01,Pelipper,0.0503926,257372.0,0.1426540418331098,1804169,5.0392600000000005
2021-01,Pikachu,0.0002968,19580.0,0.0108526418533962,1804169,0.02968
2021-01,Politoed,0.000423,18767.0,0.010402018879606,1804169,0.0423
2021-01,Poliwrath,0.0003489,7368.0,0.0040838746259358,1804169,0.034890000000000004
2021-01,Polteageist,0.0005986,28259.0,0.0156631668097611,1804169,0.059860000000000003
2021-01,Porygon-Z,0.0028077,32291.0,0.017897990709296,1804169,0.28077
2021-01,Porygon2,0.0057802,44675.0,0.024762092686439,1804169,0.57802
2021-01,Primarina,0.0017619,36906.0,0.0204559550685107,1804169,0.17619
2021-01,Pyukumuku,0.0018961,10183.0,0.0056441497442867,1804169,0.18961
2021-01,Quagsire,0.0373772,51451.0,0.0285178384064907,1804169,3.73772
2021-01,Raichu-Alola,0.0053518,39419.0,0.0218488401031167,1804169,0.53518
2021-01,Raikou,0.0005006,11682.0,0.006475003173206,1804169,0.05006
2021-01,Regice,0.0002183,10710.0,0.0059362509831396,1804169,0.02183
2021-01,Regidrago,0.0014786,27323.0,0.0151443684045119,1804169,0.14786
2021-01,Regieleki,0.05377,344801.0,0.191113471077266,1804169,5.377
2021-01,Regigigas,0.0022729,10758.0,0.0059628560295626,1804169,0.22729
2021-01,Regirock,0.0002313,10398.0,0.0057633181813898,1804169,0.02313
2021-01,Registeel,0.0020321,15731.0,0.0087192496933491,1804169,0.20320999999999997
2021-01,Reuniclus,0.0291872,50698.0,0.0281004717407293,1804169,2.91872
2021-01,Rhyperior,0.0083543,50220.0,0.0278355298201,1804169,0.83543
2021-01,Ribombee,0.0034922,44570.0,0.0247038941473886,1804169,0.34922
