pokemon,number_of_battles,Raw count,Teammates_Mr. Mime-Galar,Teammates_Eevee,Teammates_Torracat,Teammates_Poliwrath,Teammates_Emolga,Teammates_Butterfree,Teammates_Tornadus,Teammates_Wobbuffet,Teammates_Cresselia,Teammates_Tangela,Teammates_Absol,Teammates_Sceptile,Teammates_Linoone,Teammates_Landorus-Therian,Teammates_Lapras,Teammates_Krookodile,Teammates_Mawile,Teammates_Zygarde-10%,Teammates_Eiscue,Teammates_Frosmoth,Teammates_Silvally-Water,Teammates_Sharpedo,Teammates_Psyduck,Teammates_Lurantis,Teammates_Aggron,Teammates_Slowbro,Teammates_Celebi,Teammates_Omastar,Teammates_Zorua,Teammates_Walrein,Teammates_Heliolisk,Teammates_Silvally-Flying,Teammates_Durant,Teammates_Tapu Bulu,Teammates_Swirlix,Teammates_Araquanid,Teammates_Metagross,Teammates_Rotom,Teammates_Crawdaunt,Teammates_Cinderace,Teammates_Noivern,Teammates_Celesteela,Teammates_Skuntank,Teammates_Guzzlord,Teammates_Exploud,Teammates_Urshifu-Rapid-Strike,Teammates_Seismitoad,Teammates_Bewear,Teammates_Rillaboom,Teammates_Wooper,Teammates_Alakazam,Teammates_Dragalge,Teammates_Cherrim,Teammates_Carbink,Teammates_Darmanitan,Teammates_Turtonator,Teammates_Reuniclus,Teammates_Druddigon,Teammates_Tapu Koko,Teammates_Rhydon,Teammates_Greedent,Teammates_Drifblim,Teammates_Rotom-Mow,Teammates_Sandslash-Alola,Teammates_Kirlia,Teammates_Torkoal,Teammates_Metang,Teammates_Gloom,Teammates_Regigigas,Teammates_Regice,Teammates_Lickilicky,Teammates_Tapu Fini,Teammates_Necrozma,Teammates_Dartrix,Teammates_Goodra,Teammates_Vespiquen,Teammates_Unfezant,Teammates_Gourgeist-Small,Teammates_Silvally-Ghost,Teammates_Lycanroc-Midnight,Teammates_Gourgeist,Teammates_Copperajah,Teammates_Aegislash,Teammates_Stonjourner,Teammates_Trevenant,Teammates_Octillery,Teammates_Treecko,Teammates_Pikachu,Teammates_Zoroark,Teammates_Jynx,Teammates_Galvantula,Teammates_Hitmonchan,Teammates_Clefable,Teammates_Sigilyph,Teammates_Toxapex,Teammates_Latios,Teammates_Claydol,Teammates_Sudowoodo,Teammates_Hatterene,Teammates_Starmie,Teammates_Tangrowth,Teammates_Lycanroc-Dusk,Teammates_Ninetales,Teammates_Azumarill,Teammates_Runerigus,Teammates_Glalie,Teammates_Jirachi,Teammates_Poipole,Teammates_Hydreigon,Teammates_Golisopod,Teammates_Glastrier,Teammates_Carracosta,Teammates_Gallade,Teammates_Thievul,Teammates_Latias,Teammates_Weezing,Teammates_Swoobat,Teammates_Spiritomb,Teammates_Liepard,Teammates_Wailord,Teammates_Snorlax,Teammates_Kangaskhan,Teammates_Aron,Teammates_Machamp,Teammates_Xurkitree,Teammates_Exeggutor,Teammates_Boltund,Teammates_Silvally-Rock,Teammates_Cursola,Teammates_Cobalion,Teammates_Persian-Alola,Teammates_Ditto,Teammates_Diancie,Teammates_Mesprit,Teammates_Bisharp,Teammates_Toxtricity,Teammates_Kyurem,Teammates_Sirfetch'd,Teammates_Nidoqueen,Teammates_Altaria,Teammates_Togekiss,Teammates_Qwilfish,Teammates_Oranguru,Teammates_Venusaur,Teammates_Blastoise,Teammates_Klefki,Teammates_Silvally-Steel,Teammates_Jigglypuff,Teammates_Dracozolt,Teammates_Abra,Teammates_Throh,Teammates_Wigglytuff,Teammates_Inteleon,Teammates_Dusknoir,Teammates_Basculin,Teammates_Spectrier,Teammates_Kabutops,Teammates_Vulpix,Teammates_Sylveon,Teammates_Gardevoir,Teammates_Steelix,Teammates_Togedemaru,Teammates_Dedenne,Teammates_Ivysaur,Teammates_Type: Null,Teammates_Blacephalon,Teammates_Shiinotic,Teammates_Scyther,Teammates_Silvally-Fairy,Teammates_Magnezone,Teammates_Togetic,Teammates_Palossand,Teammates_Quagsire,Teammates_Gyarados,Teammates_Metapod,Teammates_Heatran,Teammates_Pangoro,Teammates_Regieleki,Teammates_Lycanroc,Teammates_Whiscash,Teammates_Vileplume,Teammates_Slowking,Teammates_Lopunny,Teammates_Charjabug,Teammates_Vanilluxe,Teammates_Braviary,Teammates_Hawlucha,Teammates_Comfey,Teammates_Grimmsnarl,Teammates_Rotom-Frost,Teammates_Golbat,Teammates_Gengar,Teammates_Silvally-Psychic,Teammates_Slowking-Galar,Teammates_Primarina,Teammates_Carvanha,Teammates_Elgyem,Teammates_Tapu Lele,Teammates_Rotom-Fan,Teammates_Crustle,Teammates_Alcremie,Teammates_Magby,Teammates_Gigalith,Teammates_Volcanion,Teammates_Manectric,Teammates_Registeel,Teammates_Xatu,Teammates_Nihilego,Teammates_Silvally,Teammates_Shuckle,Teammates_Orbeetle,Teammates_Seaking,Teammates_Silvally-Electric,Teammates_Silvally-Grass,Teammates_Clawitzer,Teammates_Coalossal,Teammates_Malamar,Teammates_Dugtrio-Alola,Teammates_Entei,Teammates_Beheeyem,Teammates_Dunsparce,Teammates_Riolu,Teammates_Dusclops,Teammates_Tsareena,Teammates_Crobat,Teammates_Drednaw,Teammates_Mandibuzz,Teammates_Volcarona,Teammates_Raichu-Alola,Teammates_Swampert,Teammates_Corsola,Teammates_Stoutland,Teammates_Uxie,Teammates_Regirock,Teammates_Hitmonlee,Teammates_Mimikyu,Teammates_Duraludon,Teammates_Raichu,Teammates_Musharna,Teammates_Blaziken,Teammates_Weezing-Galar,Teammates_Heatmor,Teammates_Farfetch'd,Teammates_Slurpuff,Teammates_Ferrothorn,Teammates_Eldegoss,Teammates_Zapdos-Galar,Teammates_Milotic,Teammates_Aerodactyl,Teammates_Marowak-Alola,Teammates_Stakataka,Teammates_Dhelmise,Teammates_Shellder,Teammates_Mr. Rime,Teammates_Aurorus,Teammates_Mantine,Teammates_Regidrago,Teammates_Doublade,Teammates_Bonsly,Teammates_Leafeon,Teammates_Marshtomp,Teammates_Arcanine,Teammates_Noctowl,Teammates_Cofagrigus,Teammates_Sandslash,Teammates_Articuno,Teammates_Rhyperior,Teammates_Pinsir,Teammates_Incineroar,Teammates_Meowstic,Teammates_Gothitelle,Teammates_Mudsdale,Teammates_Tauros,Teammates_Shelgon,Teammates_Raikou,Teammates_Porygon2,Teammates_Mamoswine,Teammates_Chansey,Teammates_Cosmoem,Teammates_Articuno-Galar,Teammates_Morpeko,Teammates_Slowbro-Galar,Teammates_Politoed,Teammates_Croagunk,Teammates_Buzzwole,Teammates_Relicanth,Teammates_Decidueye,Teammates_Raboot,Teammates_Cramorant,Teammates_Amoonguss,Teammates_Jolteon,Teammates_Flapple,Teammates_Golduck,Teammates_Rotom-Wash,Teammates_Umbreon,Teammates_Heracross,Teammates_Meltan,Teammates_Toxicroak,Teammates_Grapploct,Teammates_Dragonite,Teammates_Silvally-Poison,Teammates_Vaporeon,Teammates_Virizion,Teammates_Froslass,Teammates_Klinklang,Teammates_Perrserker,Teammates_Terrakion,Teammates_Dubwool,Teammates_Conkeldurr,Teammates_Weavile,Teammates_Porygon,Teammates_Audino,Teammates_Drapion,Teammates_Silvally-Ground,Teammates_empty,Teammates_Excadrill,Teammates_Gurdurr,Teammates_Arctovish,Teammates_Sawk,Teammates_Zeraora,Teammates_Silvally-Dark,Teammates_Thundurus,Teammates_Corviknight,Teammates_Sableye,Teammates_Bronzor,Teammates_Dugtrio,Teammates_Golurk,Teammates_Keldeo,Teammates_Appletun,Teammates_Scizor,Teammates_Persian,Teammates_Nidoking,Teammates_Zapdos,Teammates_Ninjask,Teammates_Grovyle,Teammates_Moltres,Teammates_Flareon,Teammates_Tornadus-Therian,Teammates_Rockruff,Teammates_Charizard,Teammates_Salazzle,Teammates_Magmortar,Teammates_Abomasnow,Teammates_Luxray,Teammates_Jellicent,Teammates_Mienshao,Teammates_Ninetales-Alola,Teammates_Flygon,Teammates_Escavalier,Teammates_Sandaconda,Teammates_Bouffalant,Teammates_Kartana,Teammates_Onix,Teammates_Clefairy,Teammates_Magneton,Teammates_Dewpider,Teammates_Azelf,Teammates_Skarmory,Teammates_Archeops,Teammates_Bronzong,Teammates_Wynaut,Teammates_Barraskewda,Teammates_Diggersby,Teammates_Exeggutor-Alola,Teammates_Garchomp,Teammates_Pincurchin,Teammates_Rapidash-Galar,Teammates_Kommo-o,Teammates_Cinccino,Teammates_Scrafty,Teammates_Lilligant,Teammates_Vikavolt,Teammates_Magmar,Teammates_Indeedee,Teammates_Lucario,Teammates_Feebas,Teammates_Scolipede,Teammates_Pyukumuku,Teammates_Victini,Teammates_Moltres-Galar,Teammates_Ludicolo,Teammates_Cloyster,Teammates_Obstagoon,Teammates_Gourgeist-Large,Teammates_Silvally-Dragon,Teammates_Salamence,Teammates_Arctozolt,Teammates_Falinks,Teammates_Haxorus,Teammates_Garbodor,Teammates_Marowak,Teammates_Glaceon,Teammates_Melmetal,Teammates_Lickitung,Teammates_Rotom-Heat,Teammates_Mew,Teammates_Hippowdon,Teammates_Centiskorch,Teammates_Bellossom,Teammates_Dragapult,Teammates_Blissey,Teammates_Gabite,Teammates_Calyrex,Teammates_Lanturn,Teammates_Silvally-Fire,Teammates_Thwackey,Teammates_Pelipper,Teammates_Avalugg,Teammates_Talonflame,Teammates_Barbaracle,Teammates_Drampa,Teammates_Chandelure,Teammates_Ribombee,Teammates_Linoone-Galar,Teammates_Tyrantrum,Teammates_Haunter,Teammates_Combee,Teammates_Krokorok,Teammates_Aromatisse,Teammates_Silvally-Fighting,Teammates_Polteageist,Teammates_Cradily,Teammates_Zigzagoon-Galar,Teammates_Kingler,Teammates_Lunatone,Teammates_Roserade,Teammates_Sinistea,Teammates_Rapidash,Teammates_Magearna,Teammates_Electivire,Teammates_Suicune,Teammates_Gourgeist-Super,Teammates_Tirtouga,Teammates_Gastrodon,Teammates_Thundurus-Therian,Teammates_Tyranitar,Teammates_Passimian,Teammates_Pupitar,Teammates_Indeedee-F,Teammates_Miltank,Teammates_Accelgor,Teammates_Shiftry,Teammates_Cryogonal,Teammates_Stunfisk-Galar,Teammates_Beartic,Teammates_Corsola-Galar,Teammates_Tentacruel,Teammates_Armaldo,Teammates_Espeon,Teammates_Zarude,Teammates_Shedinja,Teammates_Wishiwashi,Teammates_Sneasel,Teammates_Hitmontop,Teammates_Whimsicott,Teammates_Kingdra,Teammates_Duosion,Teammates_Roggenrola,Teammates_Cufant,Teammates_Magnemite,Teammates_Cleffa,Teammates_Gothorita,Teammates_Piloswine,Teammates_Squirtle,Teammates_Wimpod,Teammates_Whirlipede,Teammates_Archen,Teammates_Minccino,Teammates_Zweilous,Teammates_Espurr,Teammates_Nidorina,Teammates_Solrock,Teammates_Electabuzz,Teammates_Bunnelby,Teammates_Slowpoke,Teammates_Dottler,Teammates_Drakloak,Teammates_Ralts,Teammates_Boldore,Teammates_Wartortle,Teammates_Magikarp,Teammates_Hattrem,Teammates_Pichu,Teammates_Brionne,Teammates_Porygon-Z,Teammates_Koffing,Teammates_Skorupi,Teammates_Hippopotas,Teammates_Roselia,Teammates_Trubbish,Teammates_Kubfu,Teammates_Gible,Teammates_Tranquill,Teammates_Maractus,Teammates_Delibird,Teammates_Blipbug,Teammates_Trapinch,Teammates_Sliggoo,Teammates_Zigzagoon,Teammates_Cottonee,Teammates_Dragonair,Teammates_Tentacool,Teammates_Charmeleon,Teammates_Shelmet,Teammates_Silvally-Ice,Teammates_Mr. Mime,Teammates_Mienfoo,Teammates_Stunfisk,Teammates_Combusken,Teammates_Lairon,Teammates_Munchlax,Teammates_Seadra,Teammates_Cubone,Teammates_Ferroseed,Teammates_Skrelp,Teammates_Klang,Teammates_Tympole,Teammates_Phantump,Teammates_Poliwhirl,Teammates_Farfetch'd-Galar,Teammates_Drizzile,Teammates_Dratini,Teammates_Corphish,Teammates_Morgrem,Teammates_Machoke,Teammates_Charmander,Teammates_Lileep,Teammates_Palpitoad,Teammates_Litwick,Teammates_Poliwag,Teammates_Caterpie,Teammates_Nickit,Teammates_Buneary,Teammates_Azurill,Teammates_Carkol,Teammates_Sandshrew-Alola,Teammates_Cutiefly,Teammates_Bergmite,Teammates_Scraggy,Teammates_Purrloin,Teammates_Mudkip,Teammates_Mantyke,Teammates_Luxio,Teammates_Bulbasaur,Teammates_Duskull,Teammates_Sandshrew,Teammates_Grookey,Teammates_Silvally-Bug,Teammates_Lombre,Teammates_Kadabra,Teammates_Pumpkaboo-Super,Teammates_Omanyte,Teammates_Snom,Teammates_Gastly,Teammates_Ponyta-Galar,Teammates_Pancham,Teammates_Dwebble,Teammates_Nincada,Teammates_Kabuto,Teammates_Petilil,Teammates_Honedge,Teammates_Vullaby,Teammates_Yamask,Teammates_Meowth,Teammates_Rowlet,Teammates_Drilbur,Teammates_Clobbopus,Teammates_Marill,Teammates_Scorbunny,Teammates_Lillipup,Teammates_Deino,Teammates_Salandit,Teammates_Baltoy,Teammates_Pidove,Teammates_Lotad,Teammates_Darumaka-Galar,Teammates_Wailmer,Teammates_Gothita,Teammates_Lampent,Teammates_Smoochum,Teammates_Solosis,Teammates_Impidimp,Teammates_Corvisquire,Teammates_Tyrunt,Teammates_Skwovet,Teammates_Yamper,Teammates_Vulpix-Alola,Teammates_Rufflet,Teammates_Joltik,Teammates_Woobat,Teammates_Igglybuff,Teammates_Meowth-Alola,Teammates_Fraxure,Teammates_Steenee,Teammates_Shinx,Teammates_Bagon,Teammates_Amaura,Teammates_Vanillite,Teammates_Krabby,Teammates_Wooloo,Teammates_Sealeo,Teammates_Cherubi,Teammates_Jangmo-o,Teammates_Mudbray,Teammates_Mareanie,Teammates_Clauncher,Teammates_Horsea,Teammates_Meowth-Galar,Teammates_Pawniard,Teammates_Shellos,Teammates_Noibat,Teammates_Goomy,Teammates_Diglett,Teammates_Fletchinder,Teammates_Applin,Teammates_Whismur,Teammates_Larvesta,Teammates_Sobble,Teammates_Beldum,Teammates_Frillish,Teammates_Slowpoke-Galar,Teammates_Oddish,Teammates_Growlithe,Teammates_Swinub,Teammates_Grubbin,Teammates_Darumaka,Teammates_Venipede,Teammates_Litten,Teammates_Rolycoly,Teammates_Hakamo-o,Teammates_Vanillish,Teammates_Drifloon,Teammates_Nidorino,Teammates_Stunky,Teammates_Sandile,Teammates_Zubat,Teammates_NidoranM,Teammates_Wingull,Teammates_Toxel,Teammates_Fomantis,Teammates_Natu,Teammates_Mime Jr.,Teammates_Togepi,Teammates_Ponyta,Teammates_Munna,Teammates_Exeggcute,Teammates_Binacle,Teammates_Remoraid,Teammates_Pumpkaboo,Teammates_Karrablast,Teammates_Loudred,Teammates_Nuzleaf,Teammates_Spheal,Teammates_Elekid,Teammates_Sandygast,Teammates_Chinchou,Teammates_Cubchoo,Teammates_Yamask-Galar,Teammates_Machop,Teammates_Barboach,Teammates_Axew,Teammates_Bounsweet,Teammates_Golett,Teammates_Inkay,Teammates_Stufful,Teammates_Morelull,Teammates_Sizzlipede,Teammates_Happiny,Teammates_Dreepy,Teammates_Diglett-Alola,Teammates_Larvitar,Teammates_Milcery,Teammates_Anorith,Teammates_Herdier,Teammates_NidoranF,Teammates_Rhyhorn,Teammates_Helioptile,Teammates_Vibrava,Teammates_Arrokuda,Teammates_Budew,Teammates_Gossifleur,Teammates_Torchic,Teammates_Hatenna,Teammates_Popplio,Teammates_Goldeen,Teammates_Staryu,Teammates_Foongus,Teammates_Rookidee,Teammates_Swablu,Teammates_Silicobra,Teammates_Snorunt,Teammates_Fletchling,Teammates_Cosmog,Teammates_Timburr,Teammates_Electrike,Teammates_Seedot,Teammates_Pumpkaboo-Large,Teammates_Klink,Teammates_Chewtle,Teammates_Snover,Teammates_Tyrogue,Teammates_Spritzee,Moves_steameruption,Teammates_Hoothoot,Moves_strangesteam
Porygon-Z,1485104,23107,-0.0002334941,3.39467e-05,-5.8193e-06,-0.0013365472,-0.0002700167,0.0267454796,-0.005159488,-0.0011103271,0.0935300988,-0.0003573065,-0.0027210726,-0.0032983715,-0.0043004711,-2.8360215468,-0.0027758881,-0.1334831449,-0.0002048402,0.0104879422,-0.0003433398,-0.000448088,-3.4916e-06,0.0068832172,0.0,-0.0002501758,-0.0263849749,-0.3411545742,-0.005780917,-0.0199183842,-1.1639e-06,-0.0023568265,-0.005794149,-6.9832e-06,0.0009534902,-0.1054516909,-0.0003689021,0.1822309703,0.2010203208,-0.0006075375,0.5226259237,-0.711156385,-0.0018039906,-0.0281840913,-9.27998e-05,-0.0046286908,-0.0407885826,1.8184011802,-0.1732198147,-0.0012793325,-1.4229863308,-2.3277e-06,-0.0166453734,0.0105580208,-2.3277e-06,0.0005982544,0.1400079282,-0.0002133709,-0.2496538747,0.0127203668,-1.4745654637,-0.0001606134,9.31462e-05,-0.0011685193,-0.0061482201,-0.0182121582,0.0,-0.1120353017,0.0,-2.3277e-06,-0.0330525998,-0.0006983189,-0.0049394363,-0.616186322,-0.0532961106,-1.1639e-06,-0.0058280352,-0.0050857669,-7.0177e-06,-4.6555e-06,-2.12007e-05,-0.0083650808,-1.62941e-05,-0.0002886385,-0.3523424467,-0.0002122327,-0.0001885461,-1.1638e-06,-2.21134e-05,-0.0010047939,-0.0097089194,-7.09958e-05,0.0207502834,-0.0004912507,-0.000269398,-0.0032492468,-0.8910621913,-0.2474290089,-0.0081657455,-4.60904e-05,-0.0690032927,-0.0160568003,0.0541965519,-0.0193269618,-0.0038332944,0.8497974607,0.0349033637,-9.42731e-05,2.2486509844,-2.49094e-05,-0.9819989615,-0.0028747568,-0.0555857584,-7.54909e-05,-0.0005423611,-0.0002036764,0.2623617597,-0.0002956217,-0.000380575,-0.000969891,-0.0002769999,-0.0011418413,-0.0379161888,-0.0011696647,-0.000337513,0.0180936778,-0.004048311,-0.0002560503,-0.0004457603,0.0039384125,-0.0012080918,0.0105911391,-0.0007492227,-0.0600416794,-0.0016835724,-0.0001745797,-0.5228720926,-0.0716984598,-1.0804567362,-0.0061316489,-0.000525969,-0.0005225753,0.3134417529,-0.0002563109,-1.50987e-05,-0.0798971103,0.1650532583,-0.0056137097,-8.14705e-05,-1.86218e-05,-0.1543946736,-1.1639e-06,-0.0003681705,-0.0014003808,0.0280548,-0.0010090038,-3.48841e-05,-0.2123153978,-0.0021634678,0.0,-0.0114384644,-0.00089122,-0.0017620668,0.0586701462,-0.0001328786,-2.3277e-06,-1.8302e-05,-0.2005194204,-0.000275836,-0.0008529619,-0.0002146355,-0.4332246391,-1.1639e-06,-0.0010325021,-0.4917627731,-0.0183143044,-1.39664e-05,-1.0926428398,-0.0072268466,-0.5479498586,-0.0006003509,-4.77185e-05,-0.0014109763,-0.592546858,-0.0020492433,-2.3277e-06,-0.0171821378,-0.0008160568,-0.2199470552,-0.0073378776,-0.041830013,-0.0001780713,-1.86218e-05,-0.0831870722,-1.1639e-06,-1.1284343589,-0.0593416189,0.0,0.0,-0.7827055188,-8.73812e-05,0.0283504475,-0.002577958,0.0,0.8720470674,-0.086394536,-0.0020088308,-0.0114861749,0.0254405645,0.0053986478,0.021492019,-0.0370675461,0.007522314,-0.0001209477,-0.0002711805,-0.00055876,-0.0008193609,0.0005790496,-0.0008205217,-0.0003247183,-0.0058423201,-0.0001245335,-0.0002222156,-4.18991e-05,-0.000763813,-0.0034659323,0.8853879779,0.0361822629,-1.6158447057,-0.6837345188,-0.0269557208,5.5028138377,-4.88823e-05,-0.0010425401,-0.0115047949,-0.0065885863,0.0056562392,-0.0111459416,-0.0007715636,0.0002034545,-1.62941e-05,-0.0439083214,-0.0071700375,-6.7461e-06,-5.8193e-06,-0.0125347429,0.3852486134,-0.0063034924,0.2479105507,-0.0201039249,-0.0040089186,0.5238404181,0.0228845273,-0.0059602599,0.0,-3.14244e-05,-0.0120669515,-0.008586525,0.0359606589,-0.0012584531,-1.1639e-06,-0.0006424534,0.0147509818,0.1761218323,-0.0066794205,0.0338209512,-0.007707764,0.0003468675,-0.1979223349,-0.0001350083,-0.0226796596,-0.0012204985,-5.67066e-05,-0.0007111195,-0.0019580489,0.0,-0.0205287935,0.0757133136,-0.0037339278,-0.3959661929,2.034e-07,0.0126535601,-0.001094634,-0.0151866673,-0.0054142996,-5.8193e-06,-0.1650715761,-0.000208305,0.1994423077,-6.63403e-05,-0.0001480712,-0.1273605104,-0.0013180776,-0.0013617216,0.0059267324,-0.0437364476,0.4205556927,0.0255988736,0.0,-0.0056392592,-0.0001140588,4.079046646,2.25491e-05,-0.002184819,-0.0003258822,-0.0017774824,-0.0001815629,-0.0001499439,-0.0328599326,-0.0009183828,-0.0271009161,0.0246091099,0.0796544499,-0.0297552993,-0.0005672273,-0.0020517265,0.0,-0.011371693,-0.0002420839,0.0201312353,-6.28487e-05,-0.6943422153,-0.0001489747,-0.0059631129,-1.0271611737,-0.002114205,0.0,-0.0001478108,-0.0073430432,-0.132794088,-0.0004029483,-0.2057534165,-0.0041456673,-0.6324019687,-0.6958287115,0.0001044952,0.0,0.2428957212,-0.0003817477,-1.0392116389,-1.1639e-06,-0.0097359405,0.0517862516,-0.001577948,-0.0008323119,-0.0011092352,-0.027395593,-0.0046294807,-0.1677990277,0.0273494701,0.0160785834,-0.0077097346,0.0280366834,-0.7238222127,-1.28025e-05,0.0004471098,-0.0007006467,0.0,0.0154833282,-0.3961411705,-0.001942885,-0.004905533,0.0,-0.2028249875,0.0007527633,-0.0013128396,-1.102839574,-0.0020495661,-0.0005402104,-0.2885075533,-0.0001997049,-0.0007324097,-5.65209e-05,0.0025443803,-0.0001012562,-0.0094562968,-0.0039241246,0.0,0.0003695291,-0.0390760296,-0.2440778653,-0.2003499686,-0.0034250035,-0.0954168948,-0.1397119351,-5.8193e-06,0.0002773844,-0.0809863825,-0.0411876322,-0.0002234621,0.0952467311,-9.07815e-05,-0.0001983007,-9.89285e-05,-0.0243438906,-1.51055e-05,-0.0210360221,-0.2433822903,-0.8128399565,-0.0010012173,-0.0002060041,-2.2348031111,-1.2247270994,-1.1639e-06,-0.0078933319,0.0077707201,-1.2492e-06,-4.6555e-06,4.069022972,-0.0016024699,-0.007327234,-0.0025011018,-0.0014280352,0.062510895,0.0817183212,-0.0001115277,-0.0365448806,-0.0001245335,-1.1639e-06,0.0,-8.1467e-06,-2.32773e-05,-0.0113619971,-0.0031714394,2.034e-07,-0.0033635696,-0.0001920377,-0.0099530767,-1.1639e-06,-0.0001930119,-1.003829225,-0.0014626461,-0.0996070459,-0.0003258822,-2.3277e-06,-0.074953441,-0.1416342158,-0.6033607437,-4.18991e-05,-0.0001256974,-0.0009752306,-0.0044482101,0.0036587511,-0.0018226125,0.0016364917,-0.0011173103,-0.0003026049,-0.0091303409,0.0019115467,-0.0004783485,-0.0058912376,-0.128279807,-0.1014494361,-8.03067e-05,-4.42269e-05,-0.0012427898,0.0104387377,-0.0914284632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
