pokemon,number_of_battles,Raw count,Teammates_Mr. Mime-Galar,Teammates_Eevee,Teammates_Torracat,Teammates_Poliwrath,Teammates_Emolga,Teammates_Butterfree,Teammates_Tornadus,Teammates_Wobbuffet,Teammates_Cresselia,Teammates_Tangela,Teammates_Roggenrola,Teammates_Absol,Teammates_Azurill,Teammates_Magnemite,Teammates_Sceptile,Teammates_Linoone,Teammates_Lillipup,Teammates_Landorus-Therian,Teammates_Lapras,Teammates_Krookodile,Teammates_Mawile,Teammates_Eiscue,Teammates_Frosmoth,Teammates_Silvally-Water,Teammates_Sharpedo,Teammates_Psyduck,Teammates_Lurantis,Teammates_Aggron,Teammates_Slowbro,Teammates_Celebi,Teammates_Omastar,Teammates_Skrelp,Teammates_Zorua,Teammates_Walrein,Teammates_Carkol,Teammates_Heliolisk,Teammates_Silvally-Flying,Teammates_Durant,Teammates_Tapu Bulu,Teammates_Swirlix,Teammates_Araquanid,Teammates_Piloswine,Teammates_Rufflet,Teammates_Vikavolt,Teammates_Rotom,Teammates_Crawdaunt,Teammates_Cinderace,Teammates_Noivern,Teammates_Celesteela,Teammates_Skuntank,Teammates_Gothitelle,Teammates_Squirtle,Teammates_Exploud,Teammates_NidoranF,Teammates_Urshifu-Rapid-Strike,Teammates_Seismitoad,Teammates_Bewear,Teammates_Silvally-Ghost,Teammates_Wooper,Teammates_Minccino,Teammates_Alakazam,Teammates_Dragalge,Teammates_Cherrim,Teammates_Carbink,Teammates_Darmanitan,Teammates_Turtonator,Teammates_Reuniclus,Teammates_Druddigon,Teammates_Moltres,Teammates_Rhydon,Teammates_Zweilous,Teammates_Greedent,Teammates_Drifblim,Teammates_Rotom-Mow,Teammates_Sandslash-Alola,Teammates_Torkoal,Teammates_Nidorina,Teammates_Regigigas,Teammates_Regice,Teammates_Lickilicky,Teammates_Urshifu,Teammates_Tapu Fini,Teammates_Necrozma,Teammates_Goodra,Teammates_Vespiquen,Teammates_Unfezant,Teammates_Gourgeist-Small,Teammates_Rillaboom,Teammates_Lycanroc-Midnight,Teammates_Gourgeist,Teammates_Copperajah,Teammates_Solrock,Teammates_Aegislash,Teammates_Stonjourner,Teammates_Trevenant,Teammates_Bergmite,Teammates_Octillery,Teammates_Treecko,Teammates_Pikachu,Teammates_Zoroark,Teammates_Jynx,Teammates_Galvantula,Teammates_Hitmonchan,Teammates_Bunnelby,Teammates_Clefable,Teammates_Sigilyph,Teammates_Qwilfish,Teammates_Latios,Teammates_Claydol,Teammates_Sudowoodo,Teammates_Hatterene,Teammates_Starmie,Teammates_Tangrowth,Teammates_Lycanroc-Dusk,Teammates_Ninetales,Teammates_Azumarill,Teammates_Runerigus,Teammates_Glalie,Teammates_Jirachi,Teammates_Hydreigon,Teammates_Golisopod,Teammates_Glastrier,Teammates_Carracosta,Teammates_Gallade,Teammates_Thievul,Teammates_Latias,Teammates_Weezing,Teammates_Swoobat,Teammates_Spiritomb,Teammates_Liepard,Teammates_Wailord,Teammates_Sandslash,Teammates_Kangaskhan,Teammates_Machamp,Teammates_Xurkitree,Teammates_Exeggutor,Teammates_Boltund,Teammates_Silvally-Rock,Teammates_Cursola,Teammates_Cobalion,Teammates_Persian-Alola,Teammates_Ditto,Teammates_Dottler,Teammates_Diancie,Teammates_Mesprit,Teammates_Bisharp,Teammates_Toxtricity,Teammates_Kyurem,Teammates_Sirfetch'd,Teammates_Nidoqueen,Teammates_Altaria,Teammates_Togekiss,Teammates_Oranguru,Teammates_Venusaur,Teammates_Blastoise,Teammates_Cubchoo,Teammates_Klefki,Teammates_Dracozolt,Teammates_Marshtomp,Teammates_Throh,Teammates_Wigglytuff,Teammates_Inteleon,Teammates_Dusknoir,Teammates_Basculin,Teammates_Spectrier,Teammates_Kabutops,Teammates_Vulpix,Teammates_Sylveon,Teammates_Gardevoir,Teammates_Steelix,Teammates_Togedemaru,Teammates_Dedenne,Teammates_Ivysaur,Teammates_Type: Null,Teammates_Blacephalon,Teammates_Shiinotic,Teammates_Scyther,Teammates_Silvally-Fairy,Teammates_Magnezone,Teammates_Togetic,Teammates_Palossand,Teammates_Quagsire,Teammates_Gyarados,Teammates_Decidueye,Teammates_Metapod,Teammates_Heatran,Teammates_Ponyta,Teammates_Meowstic,Teammates_Regieleki,Teammates_Lycanroc,Teammates_Whiscash,Teammates_Slowking,Teammates_Lopunny,Teammates_Charjabug,Teammates_Hawlucha,Teammates_Braviary,Teammates_Vanilluxe,Teammates_Comfey,Teammates_Grimmsnarl,Teammates_Rotom-Frost,Teammates_Golbat,Teammates_Gengar,Teammates_Primarina,Teammates_Elgyem,Teammates_Stunfisk-Galar,Teammates_Rotom-Fan,Teammates_Crustle,Teammates_Weavile,Teammates_Gigalith,Teammates_Keldeo,Teammates_Manectric,Teammates_Registeel,Teammates_Xatu,Teammates_Nihilego,Teammates_Silvally,Teammates_Shuckle,Teammates_Orbeetle,Teammates_Seaking,Teammates_Silvally-Electric,Teammates_Bounsweet,Teammates_Silvally-Grass,Teammates_Clawitzer,Teammates_Coalossal,Teammates_Malamar,Teammates_Dugtrio-Alola,Teammates_Entei,Teammates_Beheeyem,Teammates_Dunsparce,Teammates_Riolu,Teammates_Dusclops,Teammates_Silvally-Bug,Teammates_Tsareena,Teammates_Crobat,Teammates_Drednaw,Teammates_Mandibuzz,Teammates_Volcarona,Teammates_Raichu-Alola,Teammates_Roserade,Teammates_Stoutland,Teammates_Uxie,Teammates_Regirock,Teammates_Hitmonlee,Teammates_Mimikyu,Teammates_Duraludon,Teammates_Raichu,Teammates_Musharna,Teammates_Blaziken,Teammates_Weezing-Galar,Teammates_Heatmor,Teammates_Farfetch'd,Teammates_Slurpuff,Teammates_Farfetch'd-Galar,Teammates_Ferrothorn,Teammates_Eldegoss,Teammates_Zapdos-Galar,Teammates_Milotic,Teammates_Aerodactyl,Teammates_Marowak-Alola,Teammates_Stakataka,Teammates_Dhelmise,Teammates_Skorupi,Teammates_Mr. Rime,Teammates_Aurorus,Teammates_Mantine,Teammates_Regidrago,Teammates_Doublade,Teammates_Shellos,Teammates_Leafeon,Teammates_Corphish,Teammates_Arcanine,Teammates_Noctowl,Teammates_Cofagrigus,Teammates_Snorlax,Teammates_Articuno,Teammates_Rhyperior,Teammates_Pinsir,Teammates_Incineroar,Teammates_Pangoro,Teammates_Guzzlord,Teammates_Mudsdale,Teammates_Tauros,Teammates_Raikou,Teammates_Porygon2,Teammates_Mamoswine,Teammates_Trubbish,Teammates_Chansey,Teammates_Articuno-Galar,Teammates_Morpeko,Teammates_Slowbro-Galar,Teammates_Politoed,Teammates_Buzzwole,Teammates_Relicanth,Teammates_Stufful,Teammates_Raboot,Teammates_Cramorant,Teammates_Amoonguss,Teammates_Jolteon,Teammates_Meowth-Alola,Teammates_Flapple,Teammates_Golduck,Teammates_Rotom-Wash,Teammates_Umbreon,Teammates_Heracross,Teammates_Meltan,Teammates_Toxicroak,Teammates_Klang,Teammates_Grapploct,Teammates_Rapidash-Galar,Teammates_Gastrodon,Teammates_Vaporeon,Teammates_Virizion,Teammates_Froslass,Teammates_Klinklang,Teammates_Dragapult,Teammates_Terrakion,Teammates_Dubwool,Teammates_Conkeldurr,Teammates_Swablu,Teammates_Alcremie,Teammates_Porygon,Teammates_Audino,Teammates_Drapion,Teammates_Silvally-Ground,Teammates_empty,Teammates_Excadrill,Teammates_Maractus,Teammates_Gurdurr,Teammates_Arctovish,Teammates_Sawk,Teammates_Zeraora,Teammates_Silvally-Dark,Teammates_Thundurus,Teammates_Corviknight,Teammates_Sableye,Teammates_Dugtrio,Teammates_Golurk,Teammates_Volcanion,Teammates_Scizor,Teammates_Persian,Teammates_Nidoking,Teammates_Zapdos,Teammates_Ninjask,Teammates_Kommo-o,Teammates_Tapu Koko,Teammates_Flareon,Teammates_Tornadus-Therian,Teammates_Morelull,Teammates_Charizard,Teammates_Trapinch,Teammates_Salazzle,Teammates_Magmortar,Teammates_Abomasnow,Teammates_Luxray,Teammates_Jellicent,Teammates_Mienshao,Teammates_Ninetales-Alola,Teammates_Flygon,Teammates_Escavalier,Teammates_Rolycoly,Teammates_Sliggoo,Teammates_Sandaconda,Teammates_Wailmer,Teammates_Kartana,Teammates_Vileplume,Teammates_Clefairy,Teammates_Magneton,Teammates_Slowking-Galar,Teammates_Azelf,Teammates_Skarmory,Teammates_Archeops,Teammates_Bronzong,Teammates_Growlithe,Teammates_Wynaut,Teammates_Barraskewda,Teammates_Cottonee,Teammates_Dragonair,Teammates_Diggersby,Teammates_Exeggutor-Alola,Teammates_Garchomp,Teammates_Pincurchin,Teammates_Appletun,Teammates_Tapu Lele,Teammates_Feebas,Teammates_Scrafty,Teammates_Lilligant,Teammates_Bouffalant,Teammates_Magmar,Teammates_Toxapex,Teammates_Indeedee,Teammates_Lucario,Teammates_Cinccino,Teammates_Scolipede,Teammates_Pyukumuku,Teammates_Victini,Teammates_Moltres-Galar,Teammates_Ludicolo,Teammates_Cloyster,Teammates_Sizzlipede,Teammates_Obstagoon,Teammates_Salamence,Teammates_Arctozolt,Teammates_Falinks,Teammates_Dragonite,Teammates_Haxorus,Teammates_Garbodor,Teammates_Marowak,Teammates_Glaceon,Teammates_Melmetal,Teammates_Rotom-Heat,Teammates_Mew,Teammates_Hippowdon,Teammates_Centiskorch,Teammates_Bellossom,Teammates_Perrserker,Teammates_Blissey,Teammates_Metagross,Teammates_Calyrex,Teammates_Lanturn,Teammates_Silvally-Fire,Teammates_Thwackey,Teammates_Pelipper,Teammates_Avalugg,Teammates_Talonflame,Teammates_Mr. Mime,Teammates_Barbaracle,Teammates_Drampa,Teammates_Chandelure,Teammates_Ribombee,Teammates_Linoone-Galar,Teammates_Tyrantrum,Teammates_Haunter,Teammates_Stunfisk,Teammates_Aromatisse,Teammates_Polteageist,Teammates_Cradily,Teammates_Kingler,Teammates_Lunatone,Teammates_Swampert,Teammates_Sinistea,Teammates_Rapidash,Teammates_Magearna,Teammates_Lairon,Teammates_Electivire,Teammates_Suicune,Teammates_Gourgeist-Super,Teammates_Zygarde-10%,Teammates_Thundurus-Therian,Teammates_Natu,Teammates_Tyranitar,Teammates_Passimian,Teammates_Munchlax,Teammates_Indeedee-F,Teammates_Miltank,Teammates_Accelgor,Teammates_Shiftry,Teammates_Cryogonal,Teammates_Beartic,Teammates_Corsola-Galar,Teammates_Tentacruel,Teammates_Armaldo,Teammates_Espeon,Teammates_Zarude,Teammates_Cubone,Teammates_Ferroseed,Teammates_Shedinja,Teammates_Wishiwashi,Teammates_Hitmontop,Teammates_Whimsicott,Teammates_Kingdra,Teammates_Buneary,Teammates_Duosion,Teammates_Mantyke,Teammates_Whirlipede,Teammates_Archen,Teammates_Metang,Teammates_Gloom,Teammates_Woobat,Teammates_Cherubi,Teammates_Poipole,Teammates_Aron,Teammates_Meowth-Galar,Teammates_Silvally-Steel,Teammates_Jigglypuff,Teammates_Wartortle,Teammates_Duskull,Teammates_Spheal,Teammates_Larvitar,Teammates_Hattrem,Teammates_Foongus,Teammates_Porygon-Z,Teammates_Corsola,Teammates_Hippopotas,Teammates_Roselia,Teammates_Morgrem,Teammates_Shelgon,Teammates_Sandile,Teammates_Silvally-Poison,Teammates_Gastly,Teammates_Bronzor,Teammates_Dwebble,Teammates_Delibird,Teammates_Rockruff,Teammates_Yamask-Galar,Teammates_Onix,Teammates_Shelmet,Teammates_Silvally-Dragon,Teammates_Lickitung,Teammates_Silvally-Ice,Teammates_Gabite,Teammates_Mienfoo,Teammates_Machoke,Teammates_Tranquill,Teammates_Rowlet,Teammates_Combusken,Teammates_Silvally-Fighting,Teammates_Seadra,Teammates_Rhyhorn,Teammates_Sneasel,Teammates_Swinub,Teammates_Hakamo-o,Teammates_Electabuzz,Teammates_Scraggy,Teammates_Mareanie,Teammates_Boldore,Teammates_Lampent,Teammates_Solosis,Teammates_Timburr,Teammates_Corvisquire,Teammates_Tyrunt,Teammates_Krokorok,Teammates_Amaura,Teammates_Clobbopus,Teammates_Fletchinder,Teammates_Magikarp,Teammates_Vulpix-Alola,Teammates_Gothorita,Teammates_Popplio,Teammates_Wimpod,Teammates_Kirlia,Teammates_Dartrix,Teammates_Cutiefly,Teammates_Pumpkaboo,Teammates_Sandygast,Teammates_Mudbray,Teammates_Wingull,Teammates_Staryu,Teammates_Clauncher,Teammates_Tympole,Teammates_Slowpoke,Teammates_Barboach,Teammates_Mudkip,Teammates_Drakloak,Teammates_Bulbasaur,Teammates_Abra,Teammates_Seedot,Teammates_Sobble,Teammates_Shinx,Teammates_Silvally-Psychic,Teammates_Pichu,Teammates_Poliwhirl,Teammates_Koffing,Teammates_Shellder,Teammates_Cosmoem,Teammates_Noibat,Teammates_Gible,Teammates_Omanyte,Teammates_Snom,Teammates_Smoochum,Teammates_Ponyta-Galar,Teammates_Milcery,Teammates_Zubat,Teammates_Grovyle,Teammates_Nincada,Teammates_Kabuto,Teammates_Hatenna,Teammates_Fraxure,Teammates_Blipbug,Teammates_Petilil,Teammates_Lotad,Teammates_Zigzagoon,Teammates_Vullaby,Teammates_Gourgeist-Large,Teammates_Yamask,Teammates_Darumaka,Teammates_Joltik,Teammates_Combee,Teammates_Drilbur,Teammates_Vanillite,Teammates_Wooloo,Teammates_Yamper,Teammates_Salandit,Teammates_Phantump,Teammates_Grookey,Teammates_Bonsly,Teammates_Snover,Teammates_Dewpider,Teammates_Munna,Teammates_Caterpie,Teammates_Deino,Teammates_Elekid,Teammates_Litten,Teammates_Diglett,Teammates_Jangmo-o,Teammates_Steenee,Teammates_Luxio,Teammates_Kadabra,Teammates_Dratini,Teammates_Pumpkaboo-Super,Teammates_Igglybuff,Teammates_Dreepy,Teammates_Loudred,Teammates_Charmeleon,Teammates_Zigzagoon-Galar,Teammates_Nuzleaf,Teammates_Chinchou,Teammates_Impidimp,Teammates_Anorith,Teammates_Krabby,Teammates_Cufant,Teammates_Cleffa,Teammates_Meowth,Teammates_Baltoy,Teammates_Darumaka-Galar,Teammates_Sandshrew,Teammates_Lombre,Teammates_Croagunk,Teammates_Arrokuda,Teammates_Gossifleur,Teammates_Tentacool,Teammates_Poliwag,Teammates_Exeggcute,Teammates_Sandshrew-Alola,Teammates_Snorunt,Teammates_Marill,Teammates_Hoothoot,Teammates_Pumpkaboo-Large,Teammates_Inkay,Teammates_Ralts,Teammates_Togepi,Teammates_Kubfu,Teammates_Lileep,Teammates_Larvesta,Teammates_Pawniard,Teammates_Magby,Teammates_Scorbunny,Teammates_Nidorino,Teammates_Fletchling,Teammates_Pidove,Teammates_Drifloon,Teammates_Charmander,Teammates_Goomy,Teammates_Oddish,Teammates_Machop,Teammates_Happiny,Teammates_Pupitar,Teammates_Beldum,Teammates_Helioptile,Teammates_Vibrava,Teammates_Toxel,Teammates_Tirtouga,Teammates_Silicobra,Teammates_Slowpoke-Galar,Teammates_Espurr,Teammates_Brionne,Teammates_Drizzile,Teammates_Palpitoad,Teammates_Vanillish,Teammates_Diglett-Alola,Teammates_Purrloin,Teammates_Spritzee,Teammates_Binacle,Teammates_Remoraid,Teammates_Sealeo,Teammates_Carvanha,Teammates_Rookidee,Teammates_Whismur,Teammates_Torchic,Teammates_Mime Jr.,Teammates_Grubbin,Teammates_Karrablast,Teammates_Horsea,Teammates_Litwick,Teammates_Tyrogue,Teammates_Pancham,Teammates_Applin,Teammates_Budew,Teammates_Klink,Teammates_Venipede,Teammates_Cosmog,Teammates_Herdier,Teammates_Axew,Teammates_Golett,Teammates_Frillish,Teammates_Bagon,Teammates_Chewtle,Teammates_Skwovet,Teammates_Electrike,Teammates_Gothita,Teammates_Fomantis,Teammates_Nickit,Teammates_NidoranM,Teammates_Stunky,Teammates_Goldeen,Teammates_Honedge,Teammates_Pumpkaboo-Small,Moves_steameruption,Moves_strangesteam
Porygon-Z,1804169,32291,-0.0009258522,-2.19329e-05,-4.3879e-06,-0.0049139852,-0.0008410189,-0.000118474,0.0027919769,-8.60747e-05,-0.0521523468,-0.0005748182,1.016e-07,-0.0022904968,0.0,-3.6566e-05,-0.0053151165,-0.0024637696,0.0,2.3771750866,-0.0016396213,-0.0338929421,-0.0002632745,-0.0012972037,-0.0015664892,-0.0002099597,-0.0065175301,0.0,-0.0006926025,-0.0049070583,0.5616172325,0.0170730537,-0.0224047446,0.0,1e-10,-0.0005324016,-4.3879e-06,-0.0446240736,-0.0004943729,-0.0071918715,-0.0441614019,-3.21781e-05,0.0576508169,-0.0002574249,-5.99683e-05,-0.0073114879,-2.34023e-05,0.5190174546,-1.3219691555,0.0266053902,-0.2209013282,-2.27331e-05,-8.7758e-06,-0.0005177751,-0.0638421417,0.0,0.4728765275,0.1620603142,0.231612497,-2.9253e-06,0.00019022,0.0,0.1062454118,-0.0142977967,-4.82672e-05,-0.0013690325,-0.0220961172,-0.0102859654,-0.4205998137,-0.0082917416,0.7220077833,-0.000394913,-2.19396e-05,-0.0002909911,-0.0009993109,-0.0018374183,-0.0078909516,-0.1024322703,-0.0001389406,-0.0331702262,-0.003192639,-0.0017200657,-1.5913769403,2.1949574639,-0.0218939813,0.0012460702,-0.0001228619,0.0003050141,-8.18372e-05,0.7304382462,2.98583e-05,-6.87442e-05,-0.0004853735,-0.0001330304,-0.0450177544,-3.80287e-05,-0.000273423,6.8e-09,-0.0007643363,3e-09,-0.0040220404,-0.0116981296,-0.0002305073,-0.00229571,-0.0003349402,-1.90143e-05,-1.1240950891,-0.0065603634,-0.0003758989,-0.2743028128,-0.0012385746,-0.0010961348,-0.0901459277,-0.0069211525,0.2999137679,-0.0169682148,-0.0102978273,-0.2476951642,-0.0016448027,-1.90143e-05,-0.0794743746,-1.4043351162,-0.017599193,-0.0583930664,-0.000134563,-0.0043240171,-0.0047184819,-0.0837332787,-0.0003887868,0.0036120906,0.0058922138,-0.0007327832,-0.0006683548,-0.0017405388,-0.0016277785,-0.0035212107,-0.0110568388,-0.0012123845,-0.0004753585,5.06096e-05,0.0387113944,-0.0046478816,-0.0014216877,-0.1530753551,0.0099388656,-0.0006008494,-0.0015723396,-0.0087316566,-0.0265940217,-0.2145498931,0.0027945991,0.3178941162,-0.0035425181,0.2604508782,0.0052735956,-0.0774670563,-0.0010908153,0.0,0.158606849,-0.2776608685,-1.31638e-05,-1.46264e-05,-0.0005879819,-0.0053193049,-0.0009394488,0.0008862938,-1.4401441317,-0.0008805103,0.0,-0.0187316042,-0.0141970627,-0.0026047247,-0.0020362606,-0.0004563442,-7.3132e-06,-5.8506e-06,-0.1198844175,-0.0001360931,-0.0006621933,-5.85057e-05,-0.1554644955,-0.000134563,-0.0010077601,-0.537553332,0.0110596223,-0.0021672283,-4.3879e-06,3.2557842524,-1.4626e-06,-0.0036843283,-0.6936188091,-0.0028214357,-7.02068e-05,-0.5070730111,-0.0005133769,-8.92211e-05,-0.493707712,-0.0031519241,-0.050449325,-0.0113119361,-0.0389454341,-0.000408077,-0.0002119733,0.1489270941,-0.0180515127,0.0,-0.0001579653,-2.0407e-05,-0.0001449474,-0.1414867678,-0.0016253837,-0.1320721763,-0.0001433389,-0.0297223408,-0.0276600058,-0.0663498597,-0.0003211024,-0.0468280512,-0.0002191188,-0.0002610883,-5.7587e-06,0.0,-2.0477e-05,-0.0040134857,-0.0007849936,0.0062857043,-0.0006142804,-0.0047509775,-0.0004034387,-8.91994e-05,-7.6207e-06,0.0033339692,0.0,-0.0020160154,-0.0002578436,-0.0006128468,-1.981852095,-0.464457569,0.0584627196,-0.0023909811,-0.0038144687,-0.0379505233,-0.0033816522,-0.0017861601,-0.0087099044,0.0001633774,0.0080586683,-0.0001155487,-0.3533869097,-0.048452923,-1.4626e-06,-1.60882e-05,0.0476022902,0.0,-0.0236342448,0.3371406948,2.8213472916,0.0083521269,0.0178774199,-0.1653542983,-0.0096268481,-0.00291661,0.0,-0.000702068,0.008942887,0.1367179503,0.2147426144,0.0005434385,0.0,-0.0013587941,-2.9253e-06,-0.0031824142,-0.0253222481,-0.0021532122,-0.1473928654,-0.0023548463,0.2710155951,-0.0002340227,-0.0214411384,-0.0069744987,-0.0011072197,-0.0015127726,0.0050940444,-0.0073219841,-0.0839442024,1.0836830744,0.3694126746,-0.2286125106,-0.0071849311,-0.0010120175,-0.0182659541,0.0572808643,-0.2012115545,-4.0954e-05,0.0,-1.43687e-05,0.0001032698,0.2082877955,-0.0017551686,0.0,-0.0012198431,7.80547e-05,0.1850182968,-0.056625449,0.074902926,-2.77902e-05,-0.0050702979,-3.07155e-05,-0.0007649616,-0.0010911307,-0.2350924617,-0.024126157,-0.0014246059,-0.0056732035,-0.0001842928,0.4747945511,-0.0417664554,-0.0014070729,-0.0234649851,0.0,-0.0002259451,1.154e-07,-0.0180857561,0.0691023607,-0.0002150083,0.0,-1.0863762621,-3.6566e-05,-5.99683e-05,-0.0101214801,-6.72815e-05,-0.1199598561,0.0009716697,-0.0188926553,-0.5555688379,0.0052593904,-0.0009638808,-0.0117006832,-0.1423094037,0.1761961731,-0.0001418762,0.0070315138,-1.5492603677,0.0783864561,0.1721857585,-1.2519971805,-0.0062484051,-1.2974807989,0.0,-0.0052318669,-1.17011e-05,-0.0156951164,-0.0019183098,-0.0026386858,-0.00371837,-0.0086699143,-0.0052356712,-0.0726686303,-0.016477914,-0.0003990312,0.0,-1.4626e-06,-0.0127279049,-0.0003115427,-0.3584174782,-0.0002884167,-4.3879e-06,-0.0011627994,-1.2392210953,-0.035114604,-1.1005997839,-0.0043005096,0.0391168429,-0.00031008,0.0,0.7662413359,-9.06838e-05,-4.97298e-05,0.0592718341,-0.0030802217,-1.7035472967,-0.0010136107,-0.0005449108,-0.3921540926,0.0,-0.0021077436,-0.0001875822,0.004021576,-3.80287e-05,-2.2083514994,-0.0250147857,0.0215858864,0.0744628315,-0.0240037522,-0.0275568908,-0.3273179966,-0.0173448157,-0.0044326151,-0.0467667038,0.0001817452,-0.0445972707,-0.050539016,-0.0713124853,-0.0006303985,0.3292809438,-0.0145883049,-0.0003217112,6.41039e-05,-7.89826e-05,0.5313221441,-0.0427498659,-0.0821632358,-1.159206481,0.0006956796,-0.0001799049,-0.000510461,-1.2217869462,0.0064423845,-0.0014582537,-0.0054869891,-2.92528e-05,0.0009763055,0.4756816635,-0.0004388229,-0.0045634419,2.41294e-05,-0.0005104619,-0.0578100289,-0.00569401,0.0114806816,-3.21781e-05,-0.0165011647,-5.11925e-05,-0.003644903,-0.0003316286,-0.0048764869,0.0051649381,-0.0001648119,-0.0003773615,-0.4894089148,-0.000127906,-0.0001210606,-2.7016392721,-4.53417e-05,-0.0032044466,-0.2428178864,-0.0005792054,0.1683538611,-0.1825596658,-4.3879e-06,-1.4593353076,0.0069977782,-0.0016659488,-0.0017654063,-0.0031124255,0.0001740185,-0.0035724613,-0.0001547776,-0.0014707922,-0.0025971471,1.1746301934,-0.0010004469,-0.0032320358,-0.2859934679,0.0,-4.7e-09,-0.0268944034,-0.0012386766,-0.0006484963,0.0068826649,-0.0061163666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
