pokemon,number_of_battles,Raw count,Teammates_Mr. Mime-Galar,Teammates_Eevee,Teammates_Drampa,Teammates_Poliwrath,Teammates_Emolga,Teammates_Butterfree,Teammates_Tornadus,Teammates_Wobbuffet,Teammates_Cresselia,Teammates_Tangela,Teammates_Absol,Teammates_Sceptile,Teammates_Linoone,Teammates_Landorus-Therian,Teammates_Lapras,Teammates_Krookodile,Teammates_Zygarde-10%,Teammates_Eiscue,Teammates_Frosmoth,Teammates_Sharpedo,Teammates_Psyduck,Teammates_Lurantis,Teammates_Aggron,Teammates_Slowbro,Teammates_Celebi,Teammates_Omastar,Teammates_Skrelp,Teammates_Walrein,Teammates_Carkol,Teammates_Heliolisk,Teammates_Silvally-Flying,Teammates_Durant,Teammates_Tapu Bulu,Teammates_Swirlix,Teammates_Araquanid,Teammates_Piloswine,Teammates_Metagross,Teammates_Vikavolt,Teammates_Rotom,Teammates_Crawdaunt,Teammates_Crobat,Teammates_Noivern,Teammates_Celesteela,Teammates_Skuntank,Teammates_Gothitelle,Teammates_Exploud,Teammates_Whirlipede,Teammates_Urshifu-Rapid-Strike,Teammates_Seismitoad,Teammates_Bewear,Teammates_Rillaboom,Teammates_Alakazam,Teammates_Dragalge,Teammates_Carbink,Teammates_Darmanitan,Teammates_Turtonator,Teammates_Reuniclus,Teammates_Druddigon,Teammates_Tapu Koko,Teammates_Weezing-Galar,Teammates_Greedent,Teammates_Drifblim,Teammates_Rotom-Mow,Teammates_Sandslash-Alola,Teammates_Torkoal,Teammates_Regigigas,Teammates_Regice,Teammates_Lickilicky,Teammates_Tapu Fini,Teammates_Diglett-Alola,Teammates_Necrozma,Teammates_Goodra,Teammates_Vespiquen,Teammates_Unfezant,Teammates_Silvally-Ghost,Teammates_Copperajah,Teammates_Solrock,Teammates_Aegislash,Teammates_Lycanroc-Midnight,Teammates_Trevenant,Teammates_Octillery,Teammates_Pikachu,Teammates_Zoroark,Teammates_Jynx,Teammates_Galvantula,Teammates_Hitmonchan,Teammates_Clefable,Teammates_Sigilyph,Teammates_Toxapex,Teammates_Latios,Teammates_Claydol,Teammates_Sudowoodo,Teammates_Hatterene,Teammates_Starmie,Teammates_Tangrowth,Teammates_Lycanroc-Dusk,Teammates_Ninetales,Teammates_Azumarill,Teammates_Runerigus,Teammates_Jirachi,Teammates_Hydreigon,Teammates_Golisopod,Teammates_Glastrier,Teammates_Carracosta,Teammates_Gallade,Teammates_Weezing,Teammates_Swoobat,Teammates_Spiritomb,Teammates_Liepard,Teammates_Sandslash,Teammates_Kangaskhan,Teammates_Aron,Teammates_Machamp,Teammates_Xurkitree,Teammates_Exeggutor,Teammates_Boltund,Teammates_Silvally-Rock,Teammates_Cursola,Teammates_Cobalion,Teammates_Persian-Alola,Teammates_Ditto,Teammates_Diancie,Teammates_Mesprit,Teammates_Bisharp,Teammates_Toxtricity,Teammates_Kyurem,Teammates_Sirfetch'd,Teammates_Nidoqueen,Teammates_Altaria,Teammates_Togekiss,Teammates_Oranguru,Teammates_Venusaur,Teammates_Blastoise,Teammates_Klefki,Teammates_Marill,Teammates_Silvally-Steel,Teammates_Dracozolt,Teammates_Wigglytuff,Teammates_Inteleon,Teammates_Magikarp,Teammates_Dusknoir,Teammates_Basculin,Teammates_Kabutops,Teammates_Sylveon,Teammates_Steelix,Teammates_Togedemaru,Teammates_Dedenne,Teammates_Type: Null,Teammates_Blacephalon,Teammates_Shiinotic,Teammates_Scyther,Teammates_Silvally-Fairy,Teammates_Articuno,Teammates_Togetic,Teammates_Palossand,Teammates_Quagsire,Teammates_Gyarados,Teammates_Heatran,Teammates_Meowstic,Teammates_Regieleki,Teammates_Lycanroc,Teammates_Whiscash,Teammates_Slowking,Teammates_Lopunny,Teammates_Charjabug,Teammates_Vanilluxe,Teammates_Braviary,Teammates_Hawlucha,Teammates_Comfey,Teammates_Grimmsnarl,Teammates_Rotom-Frost,Teammates_Golbat,Teammates_Gengar,Teammates_Bouffalant,Teammates_Primarina,Teammates_Stunfisk-Galar,Teammates_Crustle,Teammates_Weavile,Teammates_Gigalith,Teammates_Keldeo,Teammates_Manectric,Teammates_Registeel,Teammates_Xatu,Teammates_Nihilego,Teammates_Silvally,Teammates_Shuckle,Teammates_Orbeetle,Teammates_Seaking,Teammates_Silvally-Electric,Teammates_Silvally-Grass,Teammates_Clawitzer,Teammates_Coalossal,Teammates_Malamar,Teammates_Dugtrio-Alola,Teammates_Entei,Teammates_Beheeyem,Teammates_Dunsparce,Teammates_Dusclops,Teammates_Tsareena,Teammates_Drednaw,Teammates_Mandibuzz,Teammates_Volcarona,Teammates_Raichu-Alola,Teammates_Swampert,Teammates_Corsola,Teammates_Stoutland,Teammates_Oddish,Teammates_Uxie,Teammates_Regirock,Teammates_Hitmonlee,Teammates_Mimikyu,Teammates_Duraludon,Teammates_Raichu,Teammates_Musharna,Teammates_Blaziken,Teammates_Rhydon,Teammates_Heatmor,Teammates_Farfetch'd,Teammates_Slurpuff,Teammates_Farfetch'd-Galar,Teammates_Ferrothorn,Teammates_Eldegoss,Teammates_Zapdos-Galar,Teammates_Milotic,Teammates_Aerodactyl,Teammates_Marowak-Alola,Teammates_Stakataka,Teammates_Dhelmise,Teammates_Mr. Rime,Teammates_Aurorus,Teammates_Mantine,Teammates_Regidrago,Teammates_Doublade,Teammates_Leafeon,Teammates_Marshtomp,Teammates_Arcanine,Teammates_Noctowl,Teammates_Cofagrigus,Teammates_Snorlax,Teammates_Magnezone,Teammates_Rhyperior,Teammates_Pinsir,Teammates_Incineroar,Teammates_Pangoro,Teammates_Guzzlord,Teammates_Mudsdale,Teammates_Tauros,Teammates_Shelgon,Teammates_Raikou,Teammates_Porygon2,Teammates_Mamoswine,Teammates_Chansey,Teammates_Morpeko,Teammates_Slowbro-Galar,Teammates_Politoed,Teammates_Buzzwole,Teammates_Relicanth,Teammates_Decidueye,Teammates_Raboot,Teammates_Cramorant,Teammates_Amoonguss,Teammates_Jolteon,Teammates_Flapple,Teammates_Golduck,Teammates_Rotom-Wash,Teammates_Umbreon,Teammates_Heracross,Teammates_Toxicroak,Teammates_Tapu Lele,Teammates_Dragonite,Teammates_Silvally-Poison,Teammates_Vaporeon,Teammates_Virizion,Teammates_Froslass,Teammates_Klinklang,Teammates_Perrserker,Teammates_Terrakion,Teammates_Dubwool,Teammates_Articuno-Galar,Teammates_Ponyta-Galar,Teammates_Alcremie,Teammates_Porygon,Teammates_Audino,Teammates_Drapion,Teammates_Silvally-Ground,Teammates_empty,Teammates_Excadrill,Teammates_Maractus,Teammates_Gurdurr,Teammates_Arctovish,Teammates_Sawk,Teammates_Zeraora,Teammates_Thundurus,Teammates_Corviknight,Teammates_Sableye,Teammates_Bronzor,Teammates_Dugtrio,Teammates_Golurk,Teammates_Volcanion,Teammates_Appletun,Teammates_Scizor,Teammates_Persian,Teammates_Nidoking,Teammates_Zapdos,Teammates_Ninjask,Teammates_Moltres,Teammates_Flareon,Teammates_Tornadus-Therian,Teammates_Charizard,Teammates_Salazzle,Teammates_Magmortar,Teammates_Abomasnow,Teammates_Luxray,Teammates_Jellicent,Teammates_Mienshao,Teammates_Ninetales-Alola,Teammates_Flygon,Teammates_Escavalier,Teammates_Sandaconda,Teammates_Wailmer,Teammates_Kartana,Teammates_Vileplume,Teammates_Clefairy,Teammates_Magneton,Teammates_Slowking-Galar,Teammates_Azelf,Teammates_Skarmory,Teammates_Archeops,Teammates_Bronzong,Teammates_Barraskewda,Teammates_Cottonee,Teammates_Dragonair,Teammates_Diggersby,Teammates_Exeggutor-Alola,Teammates_Garchomp,Teammates_Pincurchin,Teammates_Rapidash-Galar,Teammates_Kommo-o,Teammates_Scrafty,Teammates_Lilligant,Teammates_Latias,Teammates_Magmar,Teammates_Indeedee,Teammates_Lucario,Teammates_Cinccino,Teammates_Scolipede,Teammates_Pyukumuku,Teammates_Victini,Teammates_Moltres-Galar,Teammates_Ludicolo,Teammates_Cloyster,Teammates_Obstagoon,Teammates_Silvally-Dragon,Teammates_Vibrava,Teammates_Salamence,Teammates_Arctozolt,Teammates_Falinks,Teammates_Haxorus,Teammates_Garbodor,Teammates_Marowak,Teammates_Glaceon,Teammates_Melmetal,Teammates_Happiny,Teammates_Rotom-Heat,Teammates_Mew,Teammates_Hippowdon,Teammates_Centiskorch,Teammates_Bellossom,Teammates_Dragapult,Teammates_Blissey,Teammates_Gabite,Teammates_Palpitoad,Teammates_Lanturn,Teammates_Silvally-Fire,Teammates_Poliwag,Teammates_Pelipper,Teammates_Avalugg,Teammates_Talonflame,Teammates_Conkeldurr,Teammates_Mr. Mime,Teammates_Barbaracle,Teammates_Wailord,Teammates_Chandelure,Teammates_Ribombee,Teammates_Linoone-Galar,Teammates_Tyrantrum,Teammates_Gardevoir,Teammates_Combee,Teammates_Stunfisk,Teammates_Aromatisse,Teammates_Polteageist,Teammates_Cradily,Teammates_Kingler,Teammates_Roserade,Teammates_Rapidash,Teammates_Krabby,Teammates_Electivire,Teammates_Suicune,Teammates_Gourgeist-Super,Teammates_Gastrodon,Teammates_Thundurus-Therian,Teammates_Tyranitar,Teammates_Passimian,Teammates_Munchlax,Teammates_Pupitar,Teammates_Indeedee-F,Teammates_Seadra,Teammates_Miltank,Teammates_Accelgor,Teammates_Shiftry,Teammates_Cryogonal,Teammates_Beartic,Teammates_Corsola-Galar,Teammates_Tentacruel,Teammates_Espeon,Teammates_Zarude,Teammates_Shedinja,Teammates_Wishiwashi,Teammates_Sneasel,Teammates_Hitmontop,Teammates_Whimsicott,Teammates_Kingdra,Teammates_Buneary,Teammates_Duosion,Teammates_Torracat,Teammates_Magnemite,Teammates_Mawile,Teammates_Gothorita,Teammates_Silvally-Water,Teammates_Cherrim,Teammates_Salandit,Teammates_Zweilous,Teammates_Dartrix,Teammates_Cutiefly,Teammates_Gourgeist,Teammates_Stonjourner,Teammates_Diglett,Teammates_Electabuzz,Teammates_Gossifleur,Teammates_Glalie,Teammates_Mareanie,Teammates_Gourgeist-Small,Teammates_Thievul,Teammates_Slowpoke,Teammates_Dottler,Teammates_Qwilfish,Teammates_Luxio,Teammates_Jigglypuff,Teammates_Abra,Teammates_Throh,Teammates_Wartortle,Teammates_Ferroseed,Teammates_Haunter,Teammates_Ivysaur,Teammates_Trapinch,Teammates_Phantump,Teammates_Spheal,Teammates_Hattrem,Teammates_Elgyem,Teammates_Rotom-Fan,Teammates_Grookey,Teammates_Riolu,Teammates_Porygon-Z,Teammates_Lairon,Teammates_Shellos,Teammates_Morgrem,Teammates_Cosmoem,Teammates_Grapploct,Teammates_Snom,Teammates_Slowpoke-Galar,Teammates_Solosis,Teammates_Silvally-Dark,Teammates_Fraxure,Teammates_Delibird,Teammates_Snover,Teammates_Corvisquire,Teammates_Zigzagoon,Teammates_Onix,Teammates_Goomy,Teammates_Shelmet,Teammates_Silvally-Ice,Teammates_Calyrex,Teammates_Thwackey,Teammates_Meowth,Teammates_Mienfoo,Teammates_Machoke,Teammates_Krokorok,Teammates_Combusken,Teammates_Silvally-Fighting,Teammates_Lunatone,Teammates_Sinistea,Teammates_Golett,Teammates_Nuzleaf,Teammates_Caterpie,Teammates_Yamper,Teammates_Armaldo,Teammates_Cubone,Teammates_Applin,Teammates_Mime Jr.,Teammates_Wooper,Teammates_Lickitung,Teammates_Poliwhirl,Teammates_Metang,Teammates_Gloom,Teammates_Nidorina,Teammates_Scraggy,Teammates_Ralts,Teammates_Seedot,Teammates_Metapod,Teammates_Silvally-Psychic,Teammates_Silvally-Bug,Teammates_Swinub,Teammates_Woobat,Teammates_Koffing,Teammates_Inkay,Teammates_Croagunk,Teammates_Omanyte,Teammates_Zubat,Teammates_Loudred,Teammates_Yamask,Teammates_Charmander,Teammates_Joltik,Teammates_Drakloak,Teammates_Darumaka-Galar,Teammates_Foongus,Teammates_Lampent,Teammates_Sandile,Teammates_Gible,Teammates_Grovyle,Teammates_Growlithe,Teammates_Litwick,Teammates_Clobbopus,Teammates_Natu,Teammates_Vulpix-Alola,Teammates_Mantyke,Teammates_Binacle,Teammates_Rufflet,Teammates_Popplio,Teammates_Squirtle,Teammates_Archen,Teammates_Klang,Teammates_Minccino,Teammates_Hakamo-o,Teammates_Goldeen,Teammates_Kirlia,Teammates_Whismur,Teammates_Larvesta,Teammates_Treecko,Teammates_Chinchou,Teammates_Wingull,Teammates_Mudkip,Teammates_Meowth-Galar,Teammates_Bulbasaur,Teammates_Venipede,Teammates_Carvanha,Teammates_Brionne,Teammates_Kadabra,Teammates_Shellder,Teammates_Pumpkaboo-Super,Teammates_Bonsly,Teammates_Kubfu,Teammates_Gastly,Teammates_Milcery,Teammates_Pancham,Teammates_Dwebble,Teammates_Karrablast,Teammates_Hatenna,Teammates_Petilil,Teammates_Rolycoly,Teammates_Sliggoo,Teammates_Wynaut,Teammates_Charmeleon,Teammates_Gourgeist-Large,Teammates_Tyrunt,Teammates_Skwovet,Teammates_Anorith,Teammates_Rowlet,Teammates_Drilbur,Teammates_Machop,Teammates_Rhyhorn,Teammates_Fletchinder,Teammates_Roggenrola,Teammates_Fletchling,Teammates_Purrloin,Teammates_Boldore,Teammates_Axew,Teammates_Larvitar,Teammates_Pichu,Teammates_Hippopotas,Teammates_Trubbish,Teammates_Meowth-Alola,Teammates_Smoochum,Teammates_Yamask-Galar,Teammates_Wooloo,Teammates_Togepi,Teammates_Bunnelby,Teammates_Cubchoo,Teammates_Dratini,Teammates_Rockruff,Teammates_Vanillite,Teammates_Scorbunny,Teammates_Zorua,Teammates_Impidimp,Teammates_Magby,Teammates_Azurill,Teammates_Poipole,Teammates_Vulpix,Teammates_Lombre,Teammates_Roselia,Teammates_Honedge,Teammates_Bergmite,Teammates_Torchic,Teammates_Feebas,Teammates_Cufant,Teammates_Beldum,Teammates_Spritzee,Teammates_Lileep,Teammates_Herdier,Teammates_Corphish,Teammates_Silicobra,Teammates_Sandshrew-Alola,Teammates_Deino,Teammates_Litten,Teammates_Pidove,Teammates_Duskull,Teammates_Sobble,Teammates_Igglybuff,Teammates_Stufful,Teammates_Arrokuda,Teammates_Lotad,Teammates_Shinx,Teammates_Exeggcute,Teammates_Nidorino,Teammates_Bounsweet,Teammates_Kabuto,Teammates_Dewpider,Teammates_Vullaby,Teammates_Tranquill,Teammates_Skorupi,Teammates_Tirtouga,Teammates_Cleffa,Teammates_Sandygast,Teammates_Frillish,Teammates_Blipbug,Teammates_Remoraid,Teammates_Sealeo,Teammates_Tympole,Teammates_Barboach,Teammates_Elekid,Teammates_Mudbray,Teammates_Meltan,Teammates_Drifloon,Teammates_Pumpkaboo-Small,Teammates_Steenee,Teammates_Amaura,Teammates_Zigzagoon-Galar,Teammates_Electrike,Teammates_Clauncher,Teammates_Tentacool,Teammates_NidoranM,Teammates_Pawniard,Teammates_Sandshrew,Teammates_Helioptile,Teammates_Morelull,Teammates_Snorunt,Teammates_Espurr,Teammates_Budew,Teammates_Wimpod,Teammates_Bagon,Teammates_Vanillish,Teammates_Swablu,Teammates_Klink,Teammates_Drizzile,Moves_strangesteam,Teammates_Munna,Teammates_Rookidee,Teammates_Ponyta,Teammates_Jangmo-o,Teammates_Nincada,Teammates_Dreepy,Teammates_Darumaka,Teammates_Cherubi,Teammates_NidoranF,Teammates_Staryu,Teammates_Grubbin,Teammates_Horsea,Teammates_Baltoy,Teammates_Nickit,Teammates_Pumpkaboo,Teammates_Chewtle,Teammates_Noibat,Teammates_Timburr,Teammates_Lillipup,Teammates_Stunky,Teammates_Tyrogue,Teammates_Cosmog,Teammates_Hoothoot,Teammates_Toxel,Teammates_Sizzlipede,Teammates_Gothita,Moves_steameruption
Porygon-Z,1336739,26122,0.0,0.0,1.13e-08,0.0007423292,0.0,0.0075552202,0.0003725982,1.9e-09,1.87984e-05,9.4e-09,0.0005194871,0.0017016154,0.0390465152,14.9703415038,0.0020857342,0.0046711265,0.0103335921,2.955e-07,0.0001993529,6.35045e-05,0.0,0.0004526631,0.0006266469,0.0738063622,0.0,0.0083577453,0.0,2.6083e-06,0.0,2.5054e-06,0.0,0.0005253732,0.000375456,0.0,0.0012051359,0.0,0.0048984016,0.0005604775,1.5979e-06,0.1079445442,0.0022006546,0.0013497026,0.4532502953,4.6128e-06,7.4086e-06,0.0003877022,0.0,1.6643497776,1.95272e-05,0.0005151406,0.0157713723,0.0014594952,2.36008e-05,0.0,0.0169898994,0.000112706,0.0041729981,0.0001250713,10.90406696,0.5108447102,0.0,0.0020117086,0.1485464071,0.0,0.006041053,2.10485e-05,0.0,1.6669e-06,11.8366945436,0.0,0.0026573375,0.0011574232,0.0,0.0008579206,0.0,0.0,6.1915e-06,0.0302746596,2.377e-07,0.0,0.0039477926,1e-10,0.0014725436,3.05355e-05,0.0189019917,0.0,0.0680659774,0.0002110228,0.0353515239,0.0202251108,0.0005254094,3.76e-07,0.0118376012,0.0015378576,0.0369414345,0.0024984323,1.113e-07,0.0175787868,0.0003949875,2.2295018238,0.0166720262,0.0025072562,0.0012453572,3.262e-07,0.0005920686,1.6308e-06,6e-10,9.94974e-05,0.0008625414,2.59226e-05,0.0,7.4086e-06,0.0067131824,0.0118598242,1e-10,0.0002872759,0.0074179545,1.3005e-06,7.7e-09,4.4e-09,0.0352373476,0.0,0.0,0.2800081232,0.000163769,2.263482167,7.2706e-06,0.0,6e-10,0.0451032189,0.0,0.0078950545,0.001002866,0.0037170526,0.0,0.0,0.0275805288,1.357e-07,0.0007620522,0.0,5.8257e-05,2.05634e-05,7e-10,0.0045525042,0.0107794929,1.0518e-06,0.0,8.47599e-05,0.0341698451,0.0,1.12384e-05,3.39e-08,0.0,0.0,0.0886356582,0.0006004784,0.0878520656,0.5570887506,4.9854e-06,0.1837785002,0.0,0.0,0.0332411266,9.5e-09,0.0,0.0,3.1117e-06,0.0233368123,4.9913e-06,0.0065844004,0.0,1e-10,1.5629190772,1.223e-07,0.0009342365,3.5e-09,0.0,0.1034098682,3.00422e-05,0.0020486192,4e-10,0.0008584482,0.0,0.0068019967,1.694e-07,0.0488381179,0.0,0.0,0.0,5.13621e-05,0.0,4.2e-09,0.0061876846,0.0,1.13046e-05,0.0,1.96937e-05,4.16139e-05,0.000126144,0.0,1.6871446263,0.574140755,2e-10,0.308818155,0.0,0.0,0.0,9.224e-07,4e-10,2.2578e-06,0.0052411989,0.0012452981,0.0410637308,0.0,0.1217381498,0.0,0.0,0.0,0.0019257089,0.0,1.3523426511,0.0,0.1524561555,0.0006357919,0.0029422434,0.0006463242,0.0352558575,3.18e-08,0.0056215963,0.0,5.5e-09,0.0022582746,5.27e-08,0.000199356,0.0,0.0005593356,9.932e-07,0.0006135094,0.0350089677,0.0923771629,0.0017465172,3.4e-09,0.0001581403,0.0001444787,0.0,0.0003034775,0.0028773261,0.0,0.037766955,0.0354730986,0.0647108497,0.0007685624,0.0,0.0006074054,0.0002485678,11.6794646048,0.0,0.0075168149,7.923e-07,9.402e-07,0.028142534,0.0,3e-10,5.24782e-05,0.1006593003,0.0422710555,0.2436017137,1.94937e-05,0.6456493997,0.0396116019,0.0,0.0050679223,0.0,3.5e-09,3.74747e-05,0.0,0.1151719328,0.0,0.0042449289,1.2914e-06,0.0,0.0,0.0,0.0055176918,2.377e-07,0.0,0.4165024508,0.0,0.0,0.0005017228,1e-10,0.8048590929,0.0050522511,1.4078270294,0.1478576373,0.0,0.0,3.76e-07,0.0124495809,0.0,10.0248115648,6.0614e-06,0.0458237116,0.099332391,0.0119065881,0.0329295624,0.0,0.5240060474,0.0006060561,0.00034725,0.0025782819,9.973e-07,0.0106824027,2.34e-08,0.0023363058,0.0024951938,0.0038831175,0.0,1.313e-07,0.0,0.2039040369,1.0927e-06,4.379e-07,0.0,0.0356889497,0.0528132474,0.0526760419,0.0,0.0002655064,0.0002124016,3.15e-08,0.0,0.0408938546,2.26e-08,1.942318969,7.23e-08,9.4e-09,0.0121889304,0.0002747347,7.7943e-06,4.66293e-05,0.0,0.0410424153,0.0012129975,0.0005667543,0.0157637182,1.3773e-06,0.2255139869,0.0418083814,1.645e-07,0.2519515889,0.0440358665,0.0,0.0011748454,0.0245433961,0.0003482007,0.0005428911,0.0015908819,0.0,1.96e-08,0.0,0.5537324417,0.0,0.0048366612,0.0077655252,0.078823262,2.86215e-05,0.0,0.2669981703,0.1460755077,0.0,0.0,0.0001399492,1e-10,0.0,0.0002466456,0.0410365141,1.6e-08,1.3132760113,0.0,0.0013798913,0.0,0.0050591213,0.0835843786,0.0,0.0007357638,0.0020990124,0.0,1.259e-07,0.0001148097,0.0018767699,0.0,0.0006439593,0.0003133069,0.0,0.000642862,0.0001126202,3.2361e-06,0.0,0.0036892279,0.0096516997,0.0096080852,5.46e-08,0.0,0.0,0.0004889764,0.0,4.59943e-05,0.0415151127,0.0,1.2e-08,0.0,0.0004810641,0.0011559737,0.0013371064,0.0001224455,0.0002462112,1e-10,5.1612e-06,7e-10,0.0007318501,0.0405900298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
